global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value
979,1,-20.0,979,0.981418,,
1893,2,-19.0,914,0.964052,,
2740,3,-21.0,847,0.947959,,
3810,4,-20.0,1070,0.927629,,
4709,5,-20.0,899,0.910548,,
5495,6,-21.0,786,0.895614,,
6429,7,-21.0,934,0.877868,,
7482,8,-20.0,1053,0.857861,,
8331,9,-21.0,849,0.84173,,
9186,10,-21.0,855,0.825485,,
10163,11,-19.0,977,0.806922,,
10950,12,-21.0,787,0.791969,,
11738,13,-21.0,788,0.776997,,
12825,14,-21.0,1087,0.756344,,
13897,15,-19.0,1072,0.735976,,
14943,16,-20.0,1046,0.716102,,
15766,17,-21.0,823,0.7004650000000001,,
16586,18,-21.0,820,0.684885,,
17530,19,-21.0,944,0.666949,,
18290,20,-21.0,760,0.652509,,
19278,21,-19.0,988,0.633737,,
20335,22,-21.0,1057,0.613654,0.018949255347251892,0.0011278544552624226
21241,23,-21.0,906,0.5964400000000001,0.00393309211358428,-0.015013298951089382
22185,24,-21.0,944,0.5785040000000001,0.019120216369628906,-0.03153517097234726
23069,25,-21.0,884,0.5617080000000001,0.015219385735690594,-0.05831512063741684
23984,26,-19.0,915,0.5443230000000001,0.018984917551279068,-0.05915763974189758
24903,27,-20.0,919,0.526862,0.015210280194878578,-0.07230032980442047
25664,28,-21.0,761,0.512403,0.0038689032662659883,-0.09754469990730286
26426,29,-21.0,762,0.49792500000000006,0.0041891662403941154,-0.12527354061603546
27251,30,-21.0,825,0.48225000000000007,0.0075268191285431385,-0.12765908241271973
28165,31,-20.0,914,0.4648840000000001,0.003963931929320097,-0.1517270803451538
29004,32,-20.0,839,0.4489430000000001,0.004617234226316214,-0.13972845673561096
29827,33,-21.0,823,0.4333060000000001,0.007140227127820253,-0.15179261565208435
31035,34,-18.0,1208,0.4103540000000001,0.007007187232375145,-0.1934511959552765
31875,35,-21.0,840,0.394394,0.0008774706511758268,-0.1697995662689209
32638,36,-21.0,763,0.37989700000000004,0.0008822850068099797,-0.18325094878673553
33458,37,-21.0,820,0.3643170000000001,0.004146364983171225,-0.17513462901115417
34461,38,-20.0,1003,0.3452600000000001,0.0008623116882517934,-0.22432933747768402
35485,39,-19.0,1024,0.3258040000000001,0.002077019540593028,-0.21626326441764832
36327,40,-21.0,842,0.30980600000000014,0.004525503143668175,-0.2051759958267212
37089,41,-21.0,762,0.29532800000000003,0.003103711409494281,-0.25950929522514343
38071,42,-21.0,982,0.2766700000000001,0.004050951451063156,-0.3011409044265747
38969,43,-20.0,898,0.25960800000000006,0.000857485574670136,-0.2854405343532562
39914,44,-21.0,945,0.24165300000000012,0.0012708306312561035,-0.2622166574001312
40761,45,-21.0,847,0.2255600000000001,0.0012353869387879968,-0.2675991952419281
41552,46,-21.0,791,0.21053100000000013,0.0020356462337076664,-0.330122172832489
42433,47,-21.0,881,0.19379200000000008,0.0016552201705053449,-0.3562823534011841
43196,48,-21.0,763,0.1792950000000001,0.002151971682906151,-0.362759530544281
44078,49,-21.0,882,0.16253700000000015,0.002996944822371006,-0.44820162653923035
44947,50,-21.0,869,0.1460260000000001,0.00117101997602731,-0.45614558458328247
45732,51,-21.0,785,0.1311110000000001,0.0051336889155209064,-0.39855825901031494
46634,52,-21.0,902,0.1139730000000001,0.0011994631495326757,-0.413483202457428
47454,53,-21.0,820,0.09839300000000006,0.0013582993997260928,-0.49390172958374023
48242,54,-21.0,788,0.08342100000000008,0.001901838812045753,-0.47737812995910645
49065,55,-21.0,823,0.06778400000000007,0.005838179029524326,-0.5042613744735718
50464,56,-18.0,1399,0.05,0.0026742008049041033,-0.44325608015060425
51423,57,-20.0,959,0.05,0.003779464401304722,-0.4618722200393677
52260,58,-20.0,837,0.05,0.003370921593159437,-0.5390163660049438
53096,59,-21.0,836,0.05,0.0030599338933825493,-0.5543326735496521
54053,60,-20.0,957,0.05,0.0022417723666876554,-0.5579185485839844
54844,61,-21.0,791,0.05,0.006133937276899815,-0.5287838578224182
55681,62,-20.0,837,0.05,0.004959283862262964,-0.5089215636253357
56880,63,-19.0,1199,0.05,0.0016183167463168502,-0.5253618955612183
57777,64,-21.0,897,0.05,0.0022868658415973186,-0.5520471334457397
58749,65,-20.0,972,0.05,0.0031288713216781616,-0.5570050477981567
59734,66,-19.0,985,0.05,0.0017952946946024895,-0.5226020812988281
60694,67,-20.0,960,0.05,0.0036419944372028112,-0.5660526156425476
61476,68,-21.0,782,0.05,0.0019238069653511047,-0.5265255570411682
62374,69,-20.0,898,0.05,0.0014380028005689383,-0.574402928352356
63161,70,-21.0,787,0.05,0.0020118681713938713,-0.6341109275817871
