global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
2000,4,2000,268.5350341796875,-0.03300720453262329,-0.022065887227654457,268.56805419921875,265.21270751953125,-0.005339503288269043,-0.16974878311157227,True,1.0941319465637207,1.0941319465637207,0.0,0.0,0.0,0.0,-1.0,-16.264081954956055,-0.01849566586315632,-16.329713821411133,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
4000,4,2000,267.9774475097656,-0.027121447026729584,-0.016191482543945312,268.00457763671875,264.3505554199219,-0.020256757736206055,-0.2912437915802002,True,1.09299635887146,1.09299635887146,0.0,0.0,0.0,0.0,-1.0,-16.245773315429688,-0.018611779436469078,-16.422773361206055,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
6000,4,2000,267.4439392089844,-0.027597995474934578,-0.016660569235682487,267.4715270996094,263.8866882324219,-0.0035115480422973633,-0.3968241810798645,True,1.0937426090240479,1.0937426090240479,0.0,0.0,0.0,0.0,-1.0,-16.231121063232422,-0.018356993794441223,-16.516786575317383,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
8000,4,2000,267.0149230957031,-0.033479802310466766,-0.02253306843340397,267.04840087890625,263.69158935546875,-0.028763771057128906,-0.4854397177696228,True,1.0946733951568604,1.0946733951568604,0.0,0.0,0.0,0.0,-1.0,-16.217409133911133,-0.018252648413181305,-16.597984313964844,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
10000,4,2000,266.4603576660156,-0.030287614092230797,-0.019347062334418297,266.4906311035156,262.77093505859375,-0.026009321212768555,-0.6385078430175781,True,1.09405517578125,1.09405517578125,0.0,0.0,0.0,0.0,-1.0,-16.203672409057617,-0.01852450706064701,-16.726037979125977,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
12000,4,2000,265.96221923828125,-0.029619894921779633,-0.018670422956347466,265.9918518066406,262.59381103515625,-0.030759453773498535,-0.6936193704605103,True,1.094947099685669,1.094947099685669,0.0,0.0,0.0,0.0,-1.0,-16.184179306030273,-0.018296487629413605,-16.77161979675293,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
14000,4,2000,265.540771484375,-0.03073033317923546,-0.019784588366746902,265.5715026855469,261.8562316894531,-0.07143628597259521,-0.8533733487129211,True,1.0945745706558228,1.0945745706558228,0.0,0.0,0.0,0.0,-1.0,-16.174680709838867,-0.017992651090025902,-16.911075592041016,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
16000,4,2000,264.8754577636719,-0.03471573814749718,-0.023771412670612335,264.9101867675781,261.12713623046875,-0.06291556358337402,-0.965913712978363,True,1.0944327116012573,1.0944327116012573,0.0,0.0,0.0,0.0,-1.0,-16.15172004699707,-0.01762993633747101,-16.998743057250977,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
18000,4,2000,264.25482177734375,-0.03100348822772503,-0.020060060545802116,264.28582763671875,260.53216552734375,-0.05285763740539551,-1.050092101097107,True,1.094342827796936,1.094342827796936,0.0,0.0,0.0,0.0,-1.0,-16.129465103149414,-0.018074413761496544,-17.06160545349121,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
20000,4,2000,262.93682861328125,-0.029001988470554352,-0.018088435754179955,262.9658203125,258.4837341308594,-0.035459280014038086,-1.343136191368103,True,1.0913552045822144,1.0913552045822144,0.0,0.0,0.0,0.0,-1.0,-16.08681869506836,-0.016070498153567314,-17.288612365722656,online_value_model,0,0,0,0,0,0,0,0,0,0,0,-500.0,0,4,mlp,,mlp,,,,,
