global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
6,1,0.0,6,0,0.0003,,,,
22,2,1.0,16,0,0.0003,,,,
28,3,0.0,6,0,0.0003,,,,
34,4,0.0,6,0,0.0003,,,,
40,5,0.0,6,0,0.0003,,,,
46,6,0.0,6,0,0.0003,,,,
52,7,0.0,6,0,0.0003,,,,
68,8,1.0,16,0,0.0003,,,,
74,9,0.0,6,0,0.0003,,,,
80,10,0.0,6,0,0.0003,,,,
86,11,0.0,6,0,0.0003,,,,
92,12,0.0,6,0,0.0003,,,,
118,13,2.0,26,0,0.0003,,,,
124,14,0.0,6,0,0.0003,,,,
130,15,0.0,6,0,0.0003,,,,
146,16,1.0,16,0,0.0003,,,,
152,17,0.0,6,0,0.0003,,,,
158,18,0.0,6,0,0.0003,,,,
164,19,0.0,6,0,0.0003,,,,
170,20,0.0,6,0,0.0003,,,,
176,21,0.0,6,0,0.0003,,,,
182,22,0.0,6,0,0.0003,,,,
210,23,2.0,28,0,0.0003,,,,
216,24,0.0,6,0,0.0003,,,,
232,25,1.0,16,0,0.0003,,,,
248,26,1.0,16,0,0.0003,,,,
254,27,0.0,6,0,0.0003,,,,
260,28,0.0,6,0,0.0003,,,,
276,29,1.0,16,0,0.0003,,,,
292,30,1.0,16,0,0.0003,,,,
298,31,0.0,6,0,0.0003,,,,
314,32,1.0,16,0,0.0003,,,,
320,33,0.0,6,0,0.0003,,,,
346,34,2.0,26,0,0.0003,,,,
362,35,1.0,16,0,0.0003,,,,
368,36,0.0,6,0,0.0003,,,,
374,37,0.0,6,0,0.0003,,,,
390,38,1.0,16,0,0.0003,,,,
416,39,2.0,26,0,0.0003,,,,
422,40,0.0,6,0,0.0003,,,,
428,41,0.0,6,0,0.0003,,,,
434,42,0.0,6,0,0.0003,,,,
440,43,0.0,6,0,0.0003,,,,
478,44,3.0,38,0,0.0003,,,,
484,45,0.0,6,0,0.0003,,,,
490,46,0.0,6,0,0.0003,,,,
506,47,1.0,16,0,0.0003,,,,
512,48,0.0,6,0,0.0003,,,,
550,49,3.0,38,0,0.0003,,,,
556,50,0.0,6,0,0.0003,,,,
572,51,1.0,16,0,0.0003,,,,
578,52,0.0,6,0,0.0003,,,,
584,53,0.0,6,0,0.0003,,,,
600,54,1.0,16,0,0.0003,,,,
606,55,0.0,6,0,0.0003,,,,
612,56,0.0,6,0,0.0003,,,,
618,57,0.0,6,0,0.0003,,,,
634,58,1.0,16,0,0.0003,,,,
650,59,1.0,16,0,0.0003,,,,
656,60,0.0,6,0,0.0003,,,,
662,61,0.0,6,0,0.0003,,,,
668,62,0.0,6,0,0.0003,,,,
674,63,0.0,6,0,0.0003,,,,
680,64,0.0,6,0,0.0003,,,,
686,65,0.0,6,0,0.0003,,,,
702,66,1.0,16,0,0.0003,,,,
708,67,0.0,6,0,0.0003,,,,
714,68,0.0,6,0,0.0003,,,,
720,69,0.0,6,0,0.0003,,,,
726,70,0.0,6,0,0.0003,,,,
732,71,0.0,6,0,0.0003,,,,
738,72,0.0,6,0,0.0003,,,,
744,73,0.0,6,0,0.0003,,,,
760,74,1.0,16,0,0.0003,,,,
766,75,0.0,6,0,0.0003,,,,
772,76,0.0,6,0,0.0003,,,,
788,77,1.0,16,0,0.0003,,,,
804,78,1.0,16,0,0.0003,,,,
810,79,0.0,6,0,0.0003,,,,
816,80,0.0,6,0,0.0003,,,,
822,81,0.0,6,0,0.0003,,,,
828,82,0.0,6,0,0.0003,,,,
834,83,0.0,6,0,0.0003,,,,
850,84,1.0,16,0,0.0003,,,,
866,85,1.0,16,0,0.0003,,,,
882,86,1.0,16,0,0.0003,,,,
888,87,0.0,6,0,0.0003,,,,
894,88,0.0,6,0,0.0003,,,,
910,89,1.0,16,0,0.0003,,,,
916,90,0.0,6,0,0.0003,,,,
922,91,0.0,6,0,0.0003,,,,
928,92,0.0,6,0,0.0003,,,,
934,93,0.0,6,0,0.0003,,,,
940,94,0.0,6,0,0.0003,,,,
946,95,0.0,6,0,0.0003,,,,
952,96,0.0,6,0,0.0003,,,,
958,97,0.0,6,0,0.0003,,,,
964,98,0.0,6,0,0.0003,,,,
970,99,0.0,6,0,0.0003,,,,
976,100,0.0,6,0,0.0003,,,,
982,101,0.0,6,0,0.0003,,,,
988,102,0.0,6,0,0.0003,,,,
994,103,0.0,6,0,0.0003,,,,
1010,104,1.0,16,0,0.0003,,,,
1026,105,1.0,16,0,0.0003,,,,
1032,106,0.0,6,0,0.0003,,,,
1038,107,0.0,6,0,0.0003,,,,
1054,108,1.0,16,0,0.0003,,,,
1060,109,0.0,6,0,0.0003,,,,
1066,110,0.0,6,0,0.0003,,,,
1072,111,0.0,6,0,0.0003,,,,
1088,112,1.0,16,0,0.0003,,,,
1094,113,0.0,6,0,0.0003,,,,
1100,114,0.0,6,0,0.0003,,,,
1106,115,0.0,6,0,0.0003,,,,
1112,116,0.0,6,0,0.0003,,,,
1118,117,0.0,6,0,0.0003,,,,
1124,118,0.0,6,0,0.0003,,,,
1130,119,0.0,6,0,0.0003,,,,
1136,120,0.0,6,0,0.0003,,,,
1152,121,1.0,16,0,0.0003,,,,
1158,122,0.0,6,0,0.0003,,,,
1174,123,1.0,16,0,0.0003,,,,
1180,124,0.0,6,0,0.0003,,,,
1186,125,0.0,6,0,0.0003,,,,
1192,126,0.0,6,0,0.0003,,,,
1198,127,0.0,6,0,0.0003,,,,
1204,128,0.0,6,0,0.0003,,,,
1210,129,0.0,6,0,0.0003,,,,
1216,130,0.0,6,0,0.0003,,,,
1222,131,0.0,6,0,0.0003,,,,
1228,132,0.0,6,0,0.0003,,,,
1234,133,0.0,6,0,0.0003,,,,
1240,134,0.0,6,0,0.0003,,,,
1246,135,0.0,6,0,0.0003,,,,
1252,136,0.0,6,0,0.0003,,,,
1268,137,1.0,16,0,0.0003,,,,
1274,138,0.0,6,0,0.0003,,,,
1290,139,1.0,16,0,0.0003,,,,
1296,140,0.0,6,0,0.0003,,,,
1302,141,0.0,6,0,0.0003,,,,
1308,142,0.0,6,0,0.0003,,,,
1324,143,1.0,16,0,0.0003,,,,
1330,144,0.0,6,0,0.0003,,,,
1336,145,0.0,6,0,0.0003,,,,
1342,146,0.0,6,0,0.0003,,,,
1348,147,0.0,6,0,0.0003,,,,
1354,148,0.0,6,0,0.0003,,,,
1360,149,0.0,6,0,0.0003,,,,
1366,150,0.0,6,0,0.0003,,,,
1382,151,1.0,16,0,0.0003,,,,
1388,152,0.0,6,0,0.0003,,,,
1394,153,0.0,6,0,0.0003,,,,
1400,154,0.0,6,0,0.0003,,,,
1416,155,1.0,16,0,0.0003,,,,
1422,156,0.0,6,0,0.0003,,,,
1460,157,3.0,38,0,0.0003,,,,
1466,158,0.0,6,0,0.0003,,,,
1472,159,0.0,6,0,0.0003,,,,
1478,160,0.0,6,0,0.0003,,,,
1484,161,0.0,6,0,0.0003,,,,
1490,162,0.0,6,0,0.0003,,,,
1506,163,1.0,16,0,0.0003,,,,
1512,164,0.0,6,0,0.0003,,,,
1528,165,1.0,16,0,0.0003,,,,
1544,166,1.0,16,0,0.0003,,,,
1550,167,0.0,6,0,0.0003,,,,
1556,168,0.0,6,0,0.0003,,,,
1562,169,0.0,6,0,0.0003,,,,
1568,170,0.0,6,0,0.0003,,,,
1574,171,0.0,6,0,0.0003,,,,
1580,172,0.0,6,0,0.0003,,,,
1586,173,0.0,6,0,0.0003,,,,
1592,174,0.0,6,0,0.0003,,,,
1598,175,0.0,6,0,0.0003,,,,
1614,176,1.0,16,0,0.0003,,,,
1620,177,0.0,6,0,0.0003,,,,
1626,178,0.0,6,0,0.0003,,,,
1632,179,0.0,6,0,0.0003,,,,
1638,180,0.0,6,0,0.0003,,,,
1644,181,0.0,6,0,0.0003,,,,
1650,182,0.0,6,0,0.0003,,,,
1656,183,0.0,6,0,0.0003,,,,
1662,184,0.0,6,0,0.0003,,,,
1668,185,0.0,6,0,0.0003,,,,
1684,186,1.0,16,0,0.0003,,,,
1690,187,0.0,6,0,0.0003,,,,
1696,188,0.0,6,0,0.0003,,,,
1712,189,1.0,16,0,0.0003,,,,
1728,190,1.0,16,0,0.0003,,,,
1734,191,0.0,6,0,0.0003,,,,
1740,192,0.0,6,0,0.0003,,,,
1746,193,0.0,6,0,0.0003,,,,
1752,194,0.0,6,0,0.0003,,,,
1758,195,0.0,6,0,0.0003,,,,
1774,196,1.0,16,0,0.0003,,,,
1780,197,0.0,6,0,0.0003,,,,
1786,198,0.0,6,0,0.0003,,,,
1792,199,0.0,6,0,0.0003,,,,
1798,200,0.0,6,0,0.0003,,,,
1804,201,0.0,6,0,0.0003,,,,
1810,202,0.0,6,0,0.0003,,,,
1816,203,0.0,6,0,0.0003,,,,
1832,204,1.0,16,0,0.0003,,,,
1838,205,0.0,6,0,0.0003,,,,
1854,206,1.0,16,0,0.0003,,,,
1860,207,0.0,6,0,0.0003,,,,
1886,208,2.0,26,0,0.0003,,,,
1892,209,0.0,6,0,0.0003,,,,
1898,210,0.0,6,0,0.0003,,,,
1904,211,0.0,6,0,0.0003,,,,
1920,212,1.0,16,0,0.0003,,,,
1946,213,2.0,26,0,0.0003,,,,
1952,214,0.0,6,0,0.0003,,,,
1958,215,0.0,6,0,0.0003,,,,
1964,216,0.0,6,0,0.0003,,,,
1970,217,0.0,6,0,0.0003,,,,
1976,218,0.0,6,0,0.0003,,,,
1982,219,0.0,6,0,0.0003,,,,
1988,220,0.0,6,0,0.0003,,,,
1994,221,0.0,6,0,0.0003,,,,
2000,222,0.0,6,0,0.0003,,,,
2006,223,0.0,6,0,0.0003,,,,
2012,224,0.0,6,0,0.0003,,,,
2018,225,0.0,6,0,0.0003,,,,
2034,226,1.0,16,0,0.0003,,,,
2040,227,0.0,6,0,0.0003,,,,
2056,228,1.0,16,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2062,229,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2068,230,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2074,231,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2080,232,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2086,233,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2102,234,1.0,16,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2108,235,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2124,236,1.0,16,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2130,237,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2136,238,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2142,239,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2148,240,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2164,241,1.0,16,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2170,242,0.0,6,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
2186,243,1.0,16,1,0.000295904,-0.006327865121420473,0.0879145321669057,1.0954317070543766,0.003327004995662719
