global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.007777002720104065,0.10654399690683931,1.0911400143057108,0.007531830502557568,0.048291015625,0.39687412763014435,0.39622122049331665,0.4220024049282074,0.29268041253089905,0.14978057146072388
4096,2,2048,0.000295904,2048,64,320,10,False,-0.01564992910134606,0.1263092352077365,1.0882778257131576,0.007130970296566374,0.086181640625,0.43184297876432537,0.33209264278411865,0.4864502251148224,0.44458141922950745,0.25055748224258423
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.01974412408017088,0.1208497037179768,1.0612630765885114,0.009635574632557108,0.14716796875,0.5114728941116482,0.2974420487880707,0.48349452018737793,0.5758838057518005,0.3506188988685608
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-0.022758400047314352,0.13494570357725025,1.0273220216855408,0.009964168135775253,0.146435546875,0.6261326433625072,0.24905948340892792,0.5232023596763611,0.7073507308959961,0.3561541438102722
10240,5,8192,0.000283616,2048,64,320,10,False,-0.022559761996672024,0.12007595042232425,0.9798878936097026,0.011687953426735476,0.15029296875,0.7188369975890965,0.17734670639038086,0.4987815022468567,0.758622407913208,0.40456467866897583
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.020003358158282934,0.19131767372600733,0.945500067807734,0.009113291261019184,0.11884765625,0.889142504800111,0.3148914575576782,0.607108473777771,0.9826775789260864,0.29967695474624634
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.026923657399311195,0.1865379515103996,0.907326890528202,0.012580728996545077,0.161767578125,0.9157323813997209,0.17102836072444916,0.6201684474945068,1.0520961284637451,0.3506849408149719
16384,8,14336,0.000271328,2048,64,320,10,False,-0.013783243563375435,0.1856535763479769,0.8699419807642699,0.008019845918170176,0.104638671875,1.074132882989943,0.2359081506729126,0.6102175712585449,1.2494863271713257,0.3894118070602417
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.013986171572469175,0.18775278648827226,0.8380939852446317,0.008802188045228832,0.117138671875,1.0954322672449053,0.15419290959835052,0.627873957157135,1.3375157117843628,0.4350939393043518
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.012283351634687278,0.1829524246044457,0.80951406955719,0.007614830441889353,0.100146484375,1.2953011369332672,0.20872394740581512,0.6127194762229919,1.4810435771942139,0.5170632600784302
22528,11,20480,0.00025903999999999993,2048,64,320,10,False,-0.01487710197106935,0.19348791376687585,0.7681464176625014,0.008823159823077732,0.11142578125,1.2097360905259849,0.1023905798792839,0.6395052075386047,1.5383259057998657,0.5096879601478577
24576,12,22528,0.00025494399999999995,2048,64,320,10,False,-0.015857266688544768,0.20522392366547137,0.7428169241175056,0.009098996000830084,0.11650390625,1.308579896390438,0.12422748655080795,0.6515458226203918,1.6625022888183594,0.5256103277206421
26624,13,24576,0.00025084799999999997,2048,64,320,10,False,-0.013372870613238774,0.21323991948738694,0.7117796342819929,0.007715373564860783,0.106591796875,1.3966786026954652,-0.003106851829215884,0.6618965864181519,1.6580384969711304,0.5257892608642578
28672,14,26624,0.000246752,2048,64,320,10,False,-0.011201920702296775,0.16585580417886375,0.7066078847274184,0.009194443104206584,0.12041015625,1.5555744010023773,0.0945727676153183,0.5882751941680908,1.6914680004119873,0.6341793537139893
30720,15,28672,0.00024265599999999998,2048,64,320,10,False,-0.011241199952200987,0.17654632120393215,0.6820109942927957,0.007398615297279321,0.0962890625,1.4217444907873868,0.19887635111808777,0.5964266657829285,1.7727394104003906,0.614647626876831
32768,16,30720,0.00023856,2048,64,320,10,False,-0.012330810719868168,0.19641260269563646,0.6655353898182511,0.007957557111512869,0.111572265625,1.3910908428020776,-0.021620512008666992,0.6424089074134827,1.7723381519317627,0.6006428003311157
34816,17,32768,0.00023446399999999996,2048,64,320,10,False,-0.012703155983035685,0.1788164858939126,0.6301525799557567,0.009171915604383685,0.122802734375,1.5433267442509533,0.016982052475214005,0.6088318824768066,1.7509377002716064,0.6407896280288696
36864,18,34816,0.00023036799999999997,2048,64,320,10,False,-0.012925189342058729,0.1808248936664313,0.6149608159437776,0.008121257642051205,0.108251953125,1.4889428939670324,0.12440528720617294,0.6088890433311462,1.8065563440322876,0.6463878154754639
38912,19,36864,0.000226272,2048,64,320,10,False,-0.012135926009796094,0.15034493345301597,0.6144683187827468,0.010315906614414417,0.127978515625,1.4760991539806128,0.15977326035499573,0.561298668384552,1.9637151956558228,0.7256146669387817
40960,20,38912,0.000222176,2048,64,320,10,False,-0.014075799352576723,0.1879297726554796,0.5787333445623517,0.008842569924308919,0.1142578125,1.5693553388118744,-0.01410009153187275,0.6265770196914673,1.8907406330108643,0.6623525619506836
43008,21,40960,0.00021807999999999997,2048,64,320,10,False,-0.011061184603022411,0.21112861551810055,0.5625866690650583,0.007075912892469205,0.09951171875,1.6918694980442524,0.023579604923725128,0.6621143221855164,1.9132542610168457,0.6267812848091125
45056,22,43008,0.000213984,2048,64,320,10,False,-0.015512874524574727,0.12639306066557765,0.5542337934486568,0.007962588878581301,0.103076171875,1.4364902161993087,0.29472023248672485,0.4956495463848114,2.005742073059082,0.8052411079406738
47104,23,45056,0.00020988799999999998,2048,64,320,10,False,-0.01023111075264751,0.14927414017729462,0.5596608110703528,0.00819117588980589,0.10849609375,1.6185548543930053,0.10697965323925018,0.5722768902778625,2.105170726776123,0.773770809173584
49152,24,47104,0.00020579199999999997,2048,64,320,10,False,-0.011447372140537482,0.2266839153598994,0.5368642011657357,0.008407581501523964,0.106494140625,1.616785864531994,-0.02820190042257309,0.6827413439750671,2.125674247741699,0.6593489050865173
51200,25,49152,0.000201696,2048,64,320,10,False,-0.009367447420663666,0.15482605022843926,0.5151373295113444,0.0069577063317410644,0.09111328125,1.5047093097120523,0.026787659153342247,0.5819224715232849,2.1625051498413086,0.769605815410614
53248,26,51200,0.0001976,2048,64,320,10,False,-0.008607995565398596,0.11039857792202383,0.5176504235714674,0.007459469680907205,0.096435546875,1.5601565273478628,0.10097949951887131,0.4861114025115967,2.187720537185669,0.8436278700828552
55296,27,53248,0.00019350399999999997,2048,64,320,10,False,-0.011240955111861694,0.18289412690792234,0.5145891504362226,0.007553719106363132,0.09970703125,1.6492147621698678,-0.054243460297584534,0.6187701225280762,2.2248618602752686,0.7564140558242798
57344,28,55296,0.00018940799999999996,2048,64,320,10,False,-0.013668831619725097,0.11379506274824962,0.504656579066068,0.008105177755351179,0.111572265625,1.4106657036580146,0.008594398386776447,0.4931298494338989,2.2032580375671387,0.8441134691238403
59392,29,57344,0.00018531199999999998,2048,64,320,10,False,-0.009111820049292873,0.16876552409958095,0.5168038641102612,0.00959286606812384,0.118701171875,1.521600135602057,-0.0819149762392044,0.5907696485519409,2.1523072719573975,0.7621471881866455
61440,30,59392,0.000181216,2048,64,320,10,False,-0.009430546640942339,0.10376874894136563,0.5312769598327577,0.007373495999490842,0.100634765625,1.4759088200516999,0.10467648506164551,0.46350282430648804,2.1629691123962402,0.8476554155349731
63488,31,61440,0.00017711999999999998,2048,64,320,10,False,-0.01130994885606924,0.139014730846975,0.5054726080968976,0.006739329284755513,0.09775390625,1.4361946732737123,0.013136228546500206,0.5363889932632446,2.1900508403778076,0.8031120300292969
65536,32,63488,0.000173024,2048,64,320,10,False,-0.011572988897387403,0.1438204057398252,0.498657937720418,0.00728113021759782,0.098681640625,1.530982581526041,0.032602645456790924,0.5447430610656738,2.1448793411254883,0.7870578765869141
67584,33,65536,0.000168928,2048,64,320,10,False,-0.012379888760915492,0.14079205601010472,0.48897708421573044,0.007161423887009732,0.10341796875,1.5109355431981384,0.0384216383099556,0.5477526783943176,2.159270763397217,0.79258131980896
