global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value
820,1,-21.0,820,0.984439,,
1646,2,-21.0,826,0.968745,,
2463,3,-21.0,817,0.953222,,
3460,4,-19.0,997,0.934279,,
4377,5,-20.0,917,0.916856,,
5303,6,-20.0,926,0.899262,,
6121,7,-21.0,818,0.8837200000000001,,
7028,8,-21.0,907,0.866487,,
7790,9,-21.0,762,0.852009,,
8551,10,-21.0,761,0.83755,,
9314,11,-21.0,763,0.823053,,
10071,12,-21.0,757,0.80867,,
10829,13,-21.0,758,0.794268,,
11589,14,-21.0,760,0.779828,,
12346,15,-21.0,757,0.765445,,
13105,16,-21.0,759,0.751024,,
13862,17,-21.0,757,0.7366410000000001,,
14625,18,-21.0,763,0.722144,,
15383,19,-21.0,758,0.7077420000000001,,
16145,20,-21.0,762,0.6932640000000001,,
16905,21,-21.0,760,0.6788240000000001,,
17665,22,-21.0,760,0.6643840000000001,,
18426,23,-21.0,761,0.6499250000000001,,
19187,24,-21.0,761,0.6354660000000001,,
19949,25,-21.0,762,0.6209880000000001,,
20962,26,-19.0,1013,0.6017410000000001,0.01881268434226513,-0.009657894261181355
21805,27,-20.0,843,0.5857240000000001,0.01515231654047966,-0.024492483586072922
22658,28,-21.0,853,0.569517,0.023108500987291336,-0.04401581734418869
23510,29,-20.0,852,0.5533290000000001,0.0004057951446156949,-0.059196412563323975
24425,30,-20.0,915,0.535944,0.0038456644397228956,-0.09210524708032608
25295,31,-21.0,870,0.519414,0.002073828596621752,-0.12292768061161041
26320,32,-18.0,1025,0.499939,0.0043793306685984135,-0.16046921908855438
27142,33,-21.0,822,0.4843210000000001,0.0012671794975176454,-0.19260543584823608
28121,34,-20.0,979,0.46572,0.0015695201000198722,-0.2265995442867279
29174,35,-20.0,1053,0.445713,0.0012946035712957382,-0.22290955483913422
29998,36,-21.0,824,0.430057,0.0005269318935461342,-0.1350332796573639
30822,37,-21.0,824,0.414401,0.0008725246298126876,-0.21676105260849
31737,38,-21.0,915,0.39701600000000004,0.0010613033082336187,-0.26654690504074097
32547,39,-21.0,810,0.381626,0.0010181767866015434,-0.24922111630439758
33370,40,-21.0,823,0.3659890000000001,0.0013830887619405985,-0.3046084940433502
34449,41,-20.0,1079,0.34548800000000013,0.0006936402642168105,-0.299072802066803
35440,42,-21.0,991,0.32665900000000003,0.001960263354703784,-0.29949772357940674
36522,43,-21.0,1082,0.30610100000000007,0.0009806477464735508,-0.3287799656391144
37640,44,-20.0,1118,0.2848590000000001,0.0014578710542991757,-0.3477185070514679
38500,45,-20.0,860,0.26851900000000006,0.0010957269696518779,-0.3269336521625519
39397,46,-21.0,897,0.25147600000000014,0.0024758714716881514,-0.3195122480392456
40222,47,-21.0,825,0.23580100000000015,0.0020529674366116524,-0.32063233852386475
41241,48,-20.0,1019,0.21644000000000008,0.003243818646296859,-0.34700265526771545
42126,49,-21.0,885,0.19962500000000005,0.005865633487701416,-0.3994791507720947
43106,50,-20.0,980,0.18100500000000008,0.002761772833764553,-0.39409616589546204
44033,51,-19.0,927,0.1633920000000001,0.003209273563697934,-0.3571676015853882
45100,52,-19.0,1067,0.1431190000000001,0.0018824570579454303,-0.3413599133491516
46045,53,-21.0,945,0.12516400000000005,0.004537384491413832,-0.3910251557826996
46929,54,-21.0,884,0.10836800000000013,0.00425404217094183,-0.4182790517807007
47769,55,-21.0,840,0.09240800000000016,0.0020236733835190535,-0.40686750411987305
48731,56,-21.0,962,0.07413000000000014,0.0024872608482837677,-0.45088446140289307
49523,57,-21.0,792,0.05908200000000008,0.0012273597531020641,-0.49006402492523193
50347,58,-21.0,824,0.05,0.004531663376837969,-0.4883948266506195
51125,59,-21.0,778,0.05,0.0021336101926863194,-0.5094364881515503
51900,60,-21.0,775,0.05,0.0022371909581124783,-0.45856228470802307
52870,61,-21.0,970,0.05,0.005472943652421236,-0.4316445291042328
53651,62,-21.0,781,0.05,0.002462045755237341,-0.5097594857215881
54744,63,-20.0,1093,0.05,0.0013156618224456906,-0.5183925032615662
55529,64,-21.0,785,0.05,0.0016873988788574934,-0.4773837924003601
56471,65,-19.0,942,0.05,0.0014933599159121513,-0.47348105907440186
57259,66,-21.0,788,0.05,0.001984412083402276,-0.4951780438423157
58338,67,-19.0,1079,0.05,0.002728889463469386,-0.4949286878108978
59359,68,-20.0,1021,0.05,0.002856792416423559,-0.5722731351852417
60349,69,-21.0,990,0.05,0.0021015270613133907,-0.5418175458908081
61461,70,-21.0,1112,0.05,0.0048965211026370525,-0.5283714532852173
62279,71,-21.0,818,0.05,0.005785705987364054,-0.6357566714286804
63085,72,-21.0,806,0.05,0.0016938871704041958,-0.5227488279342651
63873,73,-21.0,788,0.05,0.004863119218498468,-0.5473378896713257
64691,74,-21.0,818,0.05,0.0020730486139655113,-0.6035526990890503
65531,75,-21.0,840,0.05,0.0020675607956945896,-0.5484355688095093
66677,76,-20.0,1146,0.05,0.0017469096928834915,-0.5179277658462524
67708,77,-21.0,1031,0.05,0.0035056225024163723,-0.5864199995994568
68793,78,-21.0,1085,0.05,0.0022435220889747143,-0.5581714510917664
70394,79,-21.0,1601,0.05,0.0018677315674722195,-0.5636193752288818
72110,80,-20.0,1716,0.05,0.00106099434196949,-0.5866595506668091
73090,81,-20.0,980,0.05,0.0024212771095335484,-0.5928818583488464
74248,82,-20.0,1158,0.05,0.001585682388395071,-0.5879449248313904
75648,83,-21.0,1400,0.05,0.0017557619139552116,-0.5389601588249207
76731,84,-21.0,1083,0.05,0.004151740111410618,-0.5791683197021484
77976,85,-19.0,1245,0.05,0.0018985256319865584,-0.6406189203262329
79514,86,-20.0,1538,0.05,0.0031049377284944057,-0.6957628130912781
80621,87,-21.0,1107,0.05,0.002403977792710066,-0.593194842338562
81964,88,-20.0,1343,0.05,0.006073478609323502,-0.5814880728721619
83329,89,-19.0,1365,0.05,0.002019466832280159,-0.5615120530128479
84631,90,-21.0,1302,0.05,0.0030196718871593475,-0.6347205638885498
86159,91,-20.0,1528,0.05,0.003389522898942232,-0.6428679823875427
87764,92,-20.0,1605,0.05,0.0018837896641343832,-0.5916451811790466
89152,93,-19.0,1388,0.05,0.0029881540685892105,-0.5995391607284546
90575,94,-20.0,1423,0.05,0.00143048248719424,-0.5581008791923523
92245,95,-18.0,1670,0.05,0.003334015840664506,-0.6040397882461548
93462,96,-20.0,1217,0.05,0.0016825273633003235,-0.6536378860473633
94618,97,-21.0,1156,0.05,0.00476771080866456,-0.6230675578117371
96074,98,-19.0,1456,0.05,0.0024271802976727486,-0.676947295665741
97544,99,-20.0,1470,0.05,0.00177496497053653,-0.743148148059845
99141,100,-19.0,1597,0.05,0.004040267784148455,-0.6207348704338074
100645,101,-20.0,1504,0.05,0.0057917083613574505,-0.5949399471282959
102063,102,-18.0,1418,0.05,0.007113784085959196,-0.6098377704620361
103385,103,-18.0,1322,0.05,0.0020187534391880035,-0.5687738060951233
104890,104,-19.0,1505,0.05,0.0024457592517137527,-0.6711440682411194
106762,105,-19.0,1872,0.05,0.002928991336375475,-0.575778603553772
108863,106,-19.0,2101,0.05,0.0033944156020879745,-0.588285505771637
111036,107,-14.0,2173,0.05,0.003999063745141029,-0.5998683571815491
113161,108,-19.0,2125,0.05,0.0011757535394281149,-0.5765368938446045
114936,109,-16.0,1775,0.05,0.0016162305837497115,-0.54698246717453
116904,110,-19.0,1968,0.05,0.0019070045091211796,-0.5571317076683044
118774,111,-20.0,1870,0.05,0.002327527152374387,-0.5244948267936707
120860,112,-16.0,2086,0.05,0.0038178442046046257,-0.5584992170333862
122823,113,-15.0,1963,0.05,0.004372802097350359,-0.5052224397659302
125156,114,-16.0,2333,0.05,0.0019771973602473736,-0.47564783692359924
127205,115,-18.0,2049,0.05,0.003860137891024351,-0.48012295365333557
129257,116,-20.0,2052,0.05,0.003861034754663706,-0.4755881130695343
130971,117,-21.0,1714,0.05,0.002151444088667631,-0.5175249576568604
132843,118,-19.0,1872,0.05,0.0019117143237963319,-0.5144973993301392
134404,119,-18.0,1561,0.05,0.0016982649685814977,-0.5210263133049011
136112,120,-19.0,1708,0.05,0.0014159693382680416,-0.5012927651405334
138252,121,-17.0,2140,0.05,0.00281024188734591,-0.4121028780937195
140448,122,-18.0,2196,0.05,0.00230044056661427,-0.420453816652298
142555,123,-18.0,2107,0.05,0.0019404166378080845,-0.4545704126358032
144874,124,-15.0,2319,0.05,0.0025739388074725866,-0.37041014432907104
147256,125,-15.0,2382,0.05,0.005905614234507084,-0.32734793424606323
149553,126,-14.0,2297,0.05,0.002935419324785471,-0.31263500452041626
151825,127,-17.0,2272,0.05,0.0025003054179251194,-0.3094753623008728
153774,128,-20.0,1949,0.05,0.0049834284000098705,-0.3171965479850769
155869,129,-16.0,2095,0.05,0.001634711166843772,-0.2956366240978241
157924,130,-19.0,2055,0.05,0.00221878569573164,-0.22752438485622406
159941,131,-19.0,2017,0.05,0.00251748226583004,-0.2738714814186096
161773,132,-16.0,1832,0.05,0.0029254599940031767,-0.26055461168289185
163845,133,-15.0,2072,0.05,0.002995322924107313,-0.22340644896030426
165909,134,-17.0,2064,0.05,0.0020915083587169647,-0.21717505156993866
168364,135,-13.0,2455,0.05,0.003303470090031624,-0.22899970412254333
170236,136,-19.0,1872,0.05,0.002885696478188038,-0.21030732989311218
172033,137,-17.0,1797,0.05,0.0038167310412973166,-0.1728118509054184
173954,138,-17.0,1921,0.05,0.0016377782449126244,-0.24454781413078308
176221,139,-17.0,2267,0.05,0.0028544901870191097,-0.15746602416038513
178392,140,-18.0,2171,0.05,0.0029900853987783194,-0.16392305493354797
180441,141,-18.0,2049,0.05,0.0019657956436276436,-0.15705975890159607
182277,142,-18.0,1836,0.05,0.004052428994327784,-0.13048964738845825
