global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
554,critic,capacity_insert,75,0,479,,-0.0008699153549969196,0.00020985187438782305,0.0025426563806831837
642,critic,capacity_insert,75,0,492,,-0.0005276256706565619,0.00033894984517246485,0.0025426563806831837
700,critic,capacity_insert,69,0,481,,-0.0004999994998797774,0.000440331146819517,0.0030422816053032875
760,critic,capacity_insert,48,0,493,,-0.000499999790918082,0.0005114598898217082,0.0035422812215983868
861,critic,capacity_insert,99,0,495,,-0.00023894087644293904,0.0006145795341581106,0.003937656059861183
948,actor,capacity_insert,50,0,489,"[242, 247]",-0.0028011659160256386,8.073058415902779e-05,0.00435923645272851
948,critic,capacity_insert,82,0,500,,-3.341119736433029e-08,0.0006781696574762464,0.00443765614181757
1013,actor,capacity_insert,25,0,495,"[236, 259]",-0.0022529896814376116,0.00022481514315586537,0.004160994663834572
1013,critic,capacity_insert,75,0,490,,-1.7462298274040222e-10,0.0007517120684497058,0.004530416335910559
1013,actor,scheduled_batch_boundary,25,0,470,"[228, 242]",-0.0016129761934280396,0.0003391464415472001,0.004160994663834572
1013,critic,scheduled_batch_boundary,6,0,484,,0.0,0.0007610308239236474,0.004530416335910559
1074,critic,capacity_insert,48,0,497,,-4.656612873077393e-10,0.000789477548096329,0.005030415486544371
1170,actor,capacity_insert,50,0,499,"[236, 263]",-0.001335043809376657,0.00047091383021324873,0.005090661812573671
1170,critic,capacity_insert,72,21,500,,0.0,0.0008262951741926372,0.004542655311524868
1246,actor,capacity_insert,50,0,483,"[225, 258]",-0.0008734976290725172,0.0006396558601409197,0.005589870270341635
1246,critic,capacity_insert,59,17,500,,0.0,0.0008729553082957864,0.004542655311524868
1434,actor,capacity_insert,125,0,497,"[241, 256]",-0.0001447315444238484,0.0007526176632381976,0.006089174188673496
1434,critic,capacity_insert,56,132,500,,0.0,0.0009086764766834676,0.004721582401543856
1502,actor,capacity_insert,25,0,499,"[245, 254]",-0.0004993549082428217,0.0007875008159317076,0.006588622462004423
1502,critic,capacity_insert,39,29,500,,0.0,0.0009503772016614676,0.005118139553815126
1586,actor,capacity_insert,50,0,493,"[240, 253]",-1.1916301446035504e-05,0.0008343774825334549,0.0064841690473258495
1586,critic,capacity_insert,30,54,500,,0.0,0.001006918027997017,0.005118139553815126
1682,actor,capacity_insert,50,0,490,"[240, 250]",-0.00036839445238001645,0.0008815192268230021,0.005984504707157612
1682,critic,capacity_insert,76,20,500,,0.0,0.0010679180268198252,0.005464155226945877
1742,actor,capacity_insert,25,0,482,"[238, 244]",-0.00014185447071213275,0.0009288457222282887,0.005484707187861204
1742,critic,capacity_insert,44,16,500,,0.0,0.001128580654039979,0.005951127968728542
1805,actor,capacity_insert,25,0,484,"[235, 249]",-6.709055742248893e-05,0.0009399494156241417,0.005738362669944763
1805,critic,capacity_insert,50,13,500,,0.0,0.001196806668303907,0.006451127585023642
1872,actor,capacity_insert,25,0,481,"[237, 244]",-0.00039732555160298944,0.0009917854331433773,0.006238051690161228
1872,critic,capacity_insert,57,10,500,,0.0,0.0012607842218130827,0.006951127201318741
1930,critic,capacity_insert,41,17,500,,0.0,0.0013137806672602892,0.00745112681761384
2055,actor,capacity_insert,72,21,500,"[248, 252]",0.0,0.0010146701242774725,0.006723887287080288
2055,critic,capacity_insert,49,76,500,,0.0,0.0013277799589559436,0.00795112643390894
2135,actor,capacity_insert,24,11,500,"[248, 252]",0.0,0.0010443406645208597,0.006223938427865505
2135,critic,capacity_insert,19,61,500,,0.0,0.0013537842314690351,0.007451126351952553
2260,actor,capacity_insert,40,58,500,"[247, 253]",0.0,0.0010968601563945413,0.006356609985232353
2260,critic,capacity_insert,46,79,500,,0.0,0.0013715418754145503,0.00795112643390894
2335,actor,capacity_insert,26,3,500,"[242, 258]",0.0,0.0010976645862683654,0.006778326816856861
2335,critic,capacity_insert,30,45,500,,0.0,0.001411541597917676,0.0074641527608036995
2395,actor,capacity_insert,16,6,500,"[242, 258]",0.0,0.0011164763709530234,0.007278076373040676
2395,critic,capacity_insert,32,28,500,,0.0,0.0014504845021292567,0.007451126351952553
2469,actor,capacity_insert,34,3,500,"[254, 246]",0.0,0.0011310572735965252,0.006778478156775236
2469,critic,capacity_insert,45,29,500,,0.0,0.0014714844292029738,0.00795112643390894
2541,actor,capacity_insert,29,2,500,"[256, 244]",0.0,0.001115324441343546,0.006552204955369234
2541,critic,capacity_insert,40,32,500,,0.0,0.0015254830941557884,0.008451126515865326
2601,actor,capacity_insert,25,0,499,"[260, 239]",-1.8425140297040343e-05,0.001092325197532773,0.006818883121013641
2601,critic,capacity_insert,28,32,500,,0.0,0.0015774780185893178,0.008951126597821712
2716,actor,capacity_insert,30,45,500,"[259, 241]",0.0,0.0011605602921918035,0.007317515555769205
2716,critic,capacity_insert,41,74,500,,0.0,0.0016054786974564195,0.009451125748455524
2783,actor,capacity_insert,39,0,492,"[248, 244]",0.0,0.0011974433436989784,0.007447891868650913
2783,critic,capacity_insert,34,33,500,,0.0,0.001632615807466209,0.009951123967766762
