global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
72,4,72,68.32059478759766,-0.006931348703801632,1.2252066028395348e-07,68.32752990722656,,,,False,0.6931471228599548,0.6931471228599548,1.0,1.0,1.0,0.0,1.0,7.398905277252197,1.7219119285982742e-07,7.398905277252197,nnknn_target_value_model,0,0,72,0,0,72,72,0,0,0,0,18.0,0,4,nnknn,72,nnknn,72,"[39, 33]",0.0,0.0,0.0
159,4,87,41.96797180175781,-0.00626072334125638,4.9613674491411075e-05,41.9742317199707,,,,False,0.631033718585968,0.6931470036506653,0.998543381690979,0.9979986548423767,0.9990879893302917,0.0,1.0,3.272550344467163,3.4255542402661376e-08,11.714390754699707,nnknn_target_value_model,0,0,63,0,0,63,87,0,0,0,0,21.75,0,4,nnknn,135,nnknn,159,"[68, 67]",-0.0004999425145797431,-6.292625766946003e-05,0.0004999676602892578
280,4,121,41.017906188964844,-0.0065684192813932896,5.375994078349322e-05,41.02447509765625,40.78828430175781,0.4385230541229248,9.639357566833496,True,0.6622179746627808,0.6931468844413757,0.9972259402275085,0.9964659810066223,0.9979860186576843,1.2014905337309756e-07,1.0,4.016277313232422,-3.990063035530511e-08,13.638836860656738,nnknn_target_value_model,0,0,93,0,0,93,121,0,0,0,0,30.25,0,4,nnknn,228,nnknn,280,"[118, 110]",-0.0009991989936679602,-8.285119838546962e-05,0.0009867476765066385
337,4,57,9.09328556060791,-0.005959582515060902,-0.00024068041238933802,9.099245071411133,,,,False,0.5718902349472046,0.6931455135345459,0.9960986375808716,0.995743989944458,0.9964533448219299,2.498834419384366e-07,1.0,-1.4118294715881348,-2.0913910603326258e-09,8.03779125213623,nnknn_target_value_model,0,0,20,0,0,20,57,0,0,0,0,14.25,0,4,nnknn,248,nnknn,337,"[127, 121]",-0.0014818927738815546,-0.00012600580521393567,0.0014183165039867163
392,4,55,6.990417003631592,-0.006567790638655424,-0.0002022309781750664,6.996984958648682,6.902804374694824,0.629428505897522,8.509971618652344,True,0.6365559697151184,0.6931460499763489,0.9953893423080444,0.9950473308563232,0.9957313537597656,5.218129786044301e-07,1.0,-1.1683449745178223,3.0344182277985965e-08,7.372664928436279,nnknn_target_value_model,0,0,17,0,0,17,55,0,0,0,0,13.75,0,4,nnknn,265,nnknn,392,"[136, 129]",-0.001976457890123129,-0.0001612133055459708,0.001876448281109333
472,4,80,19.23775863647461,-0.0064279125072062016,-8.35463433759287e-05,19.244186401367188,,,,False,0.6344366669654846,0.6931455731391907,0.9945343136787415,0.9940339922904968,0.9950346946716309,8.795083203949616e-07,1.0,0.4059623181819916,-5.9604645663569045e-09,10.924909591674805,nnknn_target_value_model,0,0,41,0,0,41,80,0,0,0,0,20.0,0,4,nnknn,306,nnknn,472,"[156, 150]",-0.0024752658791840076,-0.00017885952547658235,0.0023039691150188446
554,4,82,13.55031967163086,-0.006731624715030193,-0.00039332814048975706,13.557051658630371,,,,False,0.633829653263092,0.6931447386741638,0.9935083389282227,0.9929953217506409,0.9940213561058044,1.1491340501379455e-06,1.0,-0.0932464450597763,4.361315308898384e-09,11.308442115783691,nnknn_target_value_model,0,0,34,0,0,34,82,75,0,0,0,20.5,0,4,nnknn,340,nnknn,479,"[175, 165]",-0.00296961166895926,-0.0001946923293871805,0.0026605832390487194
642,4,88,27.771320343017578,-0.006578414235264063,-0.0004776099813170731,27.77789878845215,27.505573272705078,0.5812848806381226,11.641812324523926,True,0.6100804209709167,0.6931427121162415,0.992431640625,0.9918806552886963,0.9929826855659485,1.467257675358269e-06,1.0,1.4248982667922974,1.015988271291235e-08,13.042624473571777,nnknn_target_value_model,0,0,51,0,0,51,88,75,0,0,0,22.0,0,4,nnknn,391,nnknn,492,"[198, 193]",-0.0034607648849487305,-0.0002024144632741809,0.0030201582703739405
700,4,58,8.777015686035156,-0.006574882660061121,-0.0004480933421291411,8.783590316772461,,,,False,0.6126789450645447,0.6931418180465698,0.9915069937705994,0.9911460280418396,0.9918680191040039,1.7420339872842305e-06,1.0,-0.9551993012428284,-2.2608658056810782e-08,8.235766410827637,nnknn_target_value_model,0,0,21,0,0,21,58,69,0,0,0,14.5,0,4,nnknn,412,nnknn,481,"[206, 206]",-0.00391571968793869,-0.00022619744413532317,0.003406341653317213
760,4,60,12.041793823242188,-0.005907874554395676,-1.8437704056850635e-05,12.047701835632324,11.87082290649414,0.5963432788848877,9.825639724731445,True,0.5889436602592468,0.693139374256134,0.9907596111297607,0.9903860092163086,0.9911333322525024,2.1666187421942595e-06,1.0,-1.2046239376068115,-1.7881394143159923e-08,8.648752212524414,nnknn_target_value_model,0,0,20,0,0,20,60,48,0,0,0,15.0,0,4,nnknn,432,nnknn,493,"[216, 216]",-0.004359099548310041,-0.00025355705292895436,0.003794066607952118
