global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
2000,critic,capacity_insert,0,1500,500,,0.0,0.0,0.0
4000,critic,capacity_insert,103,1897,500,,0.0,0.00034373323433101177,0.0004999992670491338
6000,critic,capacity_insert,355,1645,500,,0.0,0.00014231674140319228,0.000839023559819907
8000,critic,capacity_insert,88,1912,500,,0.0,0.00044982173130847514,0.0009999998146668077
10000,critic,capacity_insert,123,1877,500,,0.0,0.0004439990152604878,0.0014999991981312633
12000,critic,capacity_insert,131,1869,500,,0.0,0.00043399891001172364,0.001499999430961907
14000,critic,capacity_insert,117,1883,500,,0.0,0.0005779997445642948,0.0014999997802078724
16000,critic,capacity_insert,69,1931,500,,0.0,0.0005929999169893563,0.001999999163672328
18000,critic,capacity_insert,70,1930,500,,0.0,0.0005779999773949385,0.002499999012798071
18000,actor,scheduled_batch_boundary,2,0,30,"[11, 9, 10]",-0.0014186910120770335,1.287336203859013e-06,0.001098332810215652
20000,critic,capacity_insert,140,1860,500,,0.0,0.0006449999054893851,0.001999999163672328
20000,actor,scheduled_batch_boundary,2,0,32,"[10, 11, 11]",-0.0015179443871602416,5.6688721087994054e-05,0.0015982275363057852
22000,critic,capacity_insert,86,1914,500,,0.0,0.0007109995349310338,0.0019999996293336153
22000,actor,scheduled_batch_boundary,3,0,39,"[14, 12, 13]",-0.000999742653220892,0.00016541143122594804,0.00209815870039165
24000,critic,capacity_insert,68,1932,500,,0.0,0.0007869998225942254,0.0019999996293336153
24000,actor,scheduled_batch_boundary,2,0,39,"[14, 12, 13]",-0.001495165517553687,0.0004089321009814739,0.0025980339851230383
26000,critic,capacity_insert,67,1933,500,,0.0,0.0008339996566064656,0.002499999478459358
26000,actor,scheduled_batch_boundary,3,0,43,"[16, 13, 14]",-0.001261040335521102,0.00040309946052730083,0.0020980725530534983
27997,critic,capacity_insert,91,1906,500,,0.0,0.000970999535638839,0.0029999990947544575
27997,actor,scheduled_batch_boundary,5,0,77,"[23, 28, 26]",-0.0005007032887078822,0.000319470971589908,0.0021121117752045393
29997,critic,capacity_insert,53,1947,500,,0.0,0.0010759993456304073,0.002499999711290002
29997,actor,scheduled_batch_boundary,4,0,75,"[21, 30, 24]",-0.0004998831427656114,0.00037131726276129484,0.002260735258460045
31951,critic,capacity_insert,63,1891,500,,0.0,0.0012729992158710957,0.0029999995604157448
31951,actor,scheduled_batch_boundary,8,0,148,"[48, 54, 46]",-0.0004998456570319831,0.0001779424783308059,0.002498884918168187
33951,critic,capacity_insert,44,1956,500,,0.0,0.001341999159194529,0.003499999176710844
33951,actor,scheduled_batch_boundary,8,0,146,"[50, 51, 45]",-0.0004999831435270607,0.00014585601456928998,0.002998871263116598
35768,critic,capacity_insert,44,1773,500,,0.0,0.0013549996074289083,0.003999998793005943
35768,actor,scheduled_batch_boundary,10,0,183,"[68, 56, 59]",-0.0009998390451073647,0.00015945537597872317,0.0034988054540008307
37768,critic,capacity_insert,34,1966,500,,0.0,0.0013200000394135714,0.004499997477978468
37768,actor,scheduled_batch_boundary,10,0,174,"[62, 53, 59]",-0.001497417688369751,0.0002450005558785051,0.003998713567852974
39768,critic,capacity_insert,40,1960,500,,0.0,0.0013459987239912152,0.004999995697289705
39768,actor,scheduled_batch_boundary,9,0,166,"[58, 53, 55]",-0.001000247779302299,0.0003239859943278134,0.004498516209423542
41768,critic,capacity_insert,46,1954,500,,0.0,0.0013520073844119906,0.0054999892599880695
41768,actor,scheduled_batch_boundary,9,0,163,"[56, 54, 53]",-0.0014995570527389646,0.000431379652582109,0.004998509306460619
43768,critic,capacity_insert,62,1938,500,,0.0,0.001369006116874516,0.005999987944960594
43768,actor,scheduled_batch_boundary,9,0,161,"[53, 56, 52]",-0.0012390300398692489,0.0005069574108347297,0.005498500075191259
45768,critic,capacity_insert,68,1932,500,,0.0,0.001490006223320961,0.005499998573213816
45768,actor,scheduled_batch_boundary,9,0,172,"[56, 62, 54]",-0.0014993671793490648,0.0005316298338584602,0.0049985190853476524
47768,critic,capacity_insert,49,1951,500,,0.0,0.001567005179822445,0.005999998655170202
47768,actor,scheduled_batch_boundary,9,0,170,"[51, 65, 54]",-0.0009998658206313848,0.0005637404974550009,0.004499491769820452
49768,critic,capacity_insert,2016,0,484,,0.0,0.0016973192105069757,0.005499998573213816
49768,actor,scheduled_batch_boundary,9,0,170,"[49, 64, 57]",-0.0009997496381402016,0.0006268744473345578,0.003999557811766863
49768,critic,scheduled_batch_boundary,25,0,459,,0.0004999404773116112,0.0017865002155303955,0.005499998573213816
51768,critic,capacity_insert,14,1945,500,,0.0,0.001715007470920682,0.004999998491257429
51768,actor,scheduled_batch_boundary,9,0,169,"[48, 66, 55]",-0.0008013147744350135,0.0006794522050768137,0.004498668015003204
53768,critic,capacity_insert,2000,0,500,,0.0,0.0017580066341906786,0.0044999984093010426
53768,actor,scheduled_batch_boundary,9,0,161,"[47, 60, 54]",-0.0006961029721423984,0.0007132092723622918,0.003999481443315744
53768,critic,scheduled_batch_boundary,25,0,475,,0.0004999487427994609,0.001850533066317439,0.0044999984093010426
55768,critic,capacity_insert,8,1967,500,,0.0,0.0017670071683824062,0.004499996080994606
55768,actor,scheduled_batch_boundary,9,0,161,"[47, 61, 53]",-0.000499970221426338,0.0007468292606063187,0.004497517365962267
57768,critic,capacity_insert,28,1972,500,,0.0,0.0017380076460540295,0.004499996080994606
57768,actor,scheduled_batch_boundary,9,0,157,"[45, 61, 51]",-0.0004999302909709513,0.0007838565506972373,0.00431829784065485
59768,critic,capacity_insert,2000,0,500,,0.0,0.0017400040524080396,0.004999986384063959
59768,actor,scheduled_batch_boundary,8,0,150,"[44, 60, 46]",-0.0004994855844415724,0.0008282994967885315,0.00449878815561533
59768,critic,scheduled_batch_boundary,25,0,475,,4.884787019321379e-10,0.0018315828638151288,0.004999986384063959
61768,critic,capacity_insert,28,1947,500,,0.0,0.0017480035312473774,0.005499985534697771
61768,actor,scheduled_batch_boundary,8,0,152,"[46, 60, 46]",-0.00032771064434200525,0.0008094588411040604,0.004318276420235634
63768,critic,capacity_insert,36,1964,500,,0.0,0.0017610033974051476,0.00599998515099287
63768,actor,scheduled_batch_boundary,8,0,144,"[43, 57, 44]",-0.000499976275023073,0.0009102039039134979,0.00481820572167635
65768,critic,capacity_insert,58,1942,500,,0.0,0.0018189920810982585,0.006499984301626682
65768,actor,scheduled_batch_boundary,8,0,147,"[47, 58, 42]",-0.0007109977887012064,0.0008948846370913088,0.005318180657923222
67768,critic,capacity_insert,50,1950,500,,0.0,0.0018429933115839958,0.006499988492578268
67768,actor,scheduled_batch_boundary,8,0,153,"[48, 59, 46]",-0.0005038430099375546,0.0008739486220292747,0.004818187095224857
69768,critic,capacity_insert,42,1958,500,,0.0,0.0018589930841699243,0.006000003777444363
69768,actor,scheduled_batch_boundary,8,0,150,"[45, 60, 45]",-0.0009995728032663465,0.0009444462484680116,0.005318047013133764
71768,critic,capacity_insert,31,1969,500,,0.0,0.0019149919971823692,0.0059999870136380196
71768,actor,scheduled_batch_boundary,8,0,153,"[43, 65, 45]",-0.000499769754242152,0.0009818542748689651,0.0049997963942587376
73768,critic,capacity_insert,35,1965,500,,0.0,0.0019399916054680943,0.00549999950453639
73768,actor,scheduled_batch_boundary,8,0,148,"[42, 61, 45]",-0.0004999893135391176,0.0010451489361003041,0.005499776918441057
75768,critic,capacity_insert,31,1969,500,,0.0,0.001976989209651947,0.005999998655170202
75768,actor,scheduled_batch_boundary,8,0,142,"[43, 55, 44]",-0.0004999518860131502,0.0011135719250887632,0.005999762564897537
77768,critic,capacity_insert,30,1970,500,,0.0,0.0020499892998486757,0.006499997805804014
77768,actor,scheduled_batch_boundary,8,0,139,"[41, 58, 40]",-0.0004999740049242973,0.001143339672125876,0.005499769002199173
79768,critic,capacity_insert,32,1968,500,,0.0,0.002131988061591983,0.006999996956437826
79768,actor,scheduled_batch_boundary,8,0,135,"[38, 58, 39]",-0.0004999357624910772,0.0012351882178336382,0.004999879747629166
81768,critic,capacity_insert,35,1965,500,,0.0,0.002215989865362644,0.006499997805804014
81768,actor,scheduled_batch_boundary,7,0,132,"[38, 56, 38]",-0.0004999293014407158,0.0012643082300201058,0.004499896429479122
83768,critic,capacity_insert,2000,0,500,,0.0,0.002301889006048441,0.006499997340142727
83768,actor,scheduled_batch_boundary,8,0,142,"[44, 59, 39]",-0.000499877380207181,0.0011653733672574162,0.004999164026230574
83768,critic,scheduled_batch_boundary,25,0,475,,2.1555459639444052e-09,0.00242304103448987,0.006499997340142727
85768,critic,capacity_insert,35,1940,500,,0.0,0.0024048916529864073,0.006999996956437826
85768,actor,scheduled_batch_boundary,8,0,139,"[47, 55, 37]",-0.0004999754601158202,0.0012437616242095828,0.005499100312590599
87768,critic,capacity_insert,29,1971,500,,0.0,0.002499891445040703,0.007499996572732925
87768,actor,scheduled_batch_boundary,8,0,134,"[47, 52, 35]",-0.0005018952651880682,0.001266394043341279,0.005988297984004021
89768,critic,capacity_insert,41,1959,500,,0.0,0.002570890123024583,0.007999996654689312
89768,actor,scheduled_batch_boundary,7,0,134,"[49, 49, 36]",-0.0004999944940209389,0.0012863589217886329,0.005998710170388222
91767,critic,capacity_insert,30,1969,500,,0.0,0.002605888294056058,0.008499995805323124
91767,actor,scheduled_batch_boundary,10,0,173,"[63, 68, 42]",-0.0005019369418732822,0.0010213564382866025,0.005498723592609167
93767,critic,capacity_insert,34,1966,500,,0.0,0.002665888052433729,0.00899999588727951
93767,actor,scheduled_batch_boundary,9,0,169,"[58, 68, 43]",-0.0004999860539101064,0.0010368546936661005,0.005998718552291393
95767,critic,capacity_insert,2000,0,500,,0.0,0.002727889223024249,0.009499995037913322
95767,actor,scheduled_batch_boundary,9,0,162,"[54, 65, 43]",-0.000999749405309558,0.0011307517997920513,0.005498723592609167
95767,critic,scheduled_batch_boundary,25,0,475,,7.818453107155676e-10,0.002871462143957615,0.009499995037913322
97748,critic,capacity_insert,23,1933,500,,0.0,0.0028108886908739805,0.009999994188547134
97748,actor,scheduled_batch_boundary,11,0,199,"[71, 79, 49]",-0.0004999815719202161,0.0009380941046401858,0.005998719017952681
99748,critic,capacity_insert,30,1970,500,,0.0,0.0028618890792131424,0.010499991476535797
99748,actor,scheduled_batch_boundary,11,0,197,"[71, 79, 47]",-0.0004999933880753815,0.0010088845156133175,0.00556283351033926
101718,critic,capacity_insert,31,1939,500,,0.0,0.0029388891998678446,0.010999990627169609
101718,actor,scheduled_batch_boundary,13,0,239,"[86, 88, 65]",-0.0006499343435280025,0.0009035850525833666,0.005653521046042442
103718,critic,capacity_insert,2000,0,500,,0.0,0.002972890855744481,0.011499989777803421
103718,actor,scheduled_batch_boundary,13,0,229,"[83, 83, 63]",-0.0004999936791136861,0.0009802085114642978,0.005498737562447786
103718,critic,scheduled_batch_boundary,25,0,475,,3.445892876596801e-11,0.003129358170554042,0.011499989777803421
105718,critic,capacity_insert,29,1946,500,,0.0,0.0030038910917937756,0.011999987997114658
105718,actor,scheduled_batch_boundary,12,0,219,"[79, 81, 59]",-0.0009994064457714558,0.0010473644360899925,0.005998701322823763
107718,critic,capacity_insert,29,1971,500,,0.0,0.003034892026335001,0.011499995365738869
107718,actor,scheduled_batch_boundary,12,0,213,"[76, 84, 53]",-0.0005041781696490943,0.0011141140712425113,0.006498696748167276
109718,critic,capacity_insert,2000,0,500,,0.0,0.003092891536653042,0.01199999451637268
109718,actor,scheduled_batch_boundary,11,0,202,"[69, 81, 52]",-0.0009982610354200006,0.0012067503994330764,0.006998688913881779
109718,critic,scheduled_batch_boundary,25,0,475,,5.629844923582539e-10,0.003255675081163645,0.01199999451637268
111718,critic,capacity_insert,16,1959,500,,0.0,0.0031338923145085573,0.012499994598329067
111718,actor,scheduled_batch_boundary,11,0,195,"[67, 78, 50]",-0.0009996043518185616,0.0012731957249343395,0.007498685270547867
113718,critic,capacity_insert,2000,0,500,,0.0,0.003210914321243763,0.012999994680285454
113718,actor,scheduled_batch_boundary,10,0,188,"[61, 77, 50]",-0.0009995753644034266,0.0014036506181582808,0.006998694967478514
113718,critic,scheduled_batch_boundary,25,0,475,,1.3748183036454975e-08,0.0033799095544964075,0.012999994680285454
115718,critic,capacity_insert,9,1966,500,,0.0,0.003317912807688117,0.01349999476224184
115718,actor,scheduled_batch_boundary,10,0,183,"[62, 72, 49]",-0.000532877747900784,0.0014958918327465653,0.0074986922554671764
117718,critic,capacity_insert,2000,0,500,,0.0,0.0033629138488322496,0.013999993912875652
117718,actor,scheduled_batch_boundary,10,0,182,"[64, 71, 47]",-0.0004999992670491338,0.0015859634149819613,0.006998706609010696
117718,critic,scheduled_batch_boundary,25,0,475,,5.4311939834406076e-08,0.003539909143000841,0.013999993912875652
119718,critic,capacity_insert,8,1967,500,,0.0,0.003430908313021064,0.014499993994832039
119718,actor,scheduled_batch_boundary,10,0,176,"[64, 67, 45]",-0.0004736898699775338,0.0017094651702791452,0.0074986605904996395
121718,critic,capacity_insert,2000,0,500,,0.0,0.0035089089069515467,0.014999994076788425
121718,actor,scheduled_batch_boundary,10,0,173,"[61, 68, 44]",-0.0002315844758413732,0.0017878881189972162,0.007998649962246418
121718,critic,scheduled_batch_boundary,25,0,475,,0.0004999759257771075,0.003693588078022003,0.014999994076788425
123718,critic,capacity_insert,2,1973,500,,0.0,0.003555909264832735,0.015499990433454514
123718,actor,scheduled_batch_boundary,9,0,168,"[61, 64, 43]",-2.7111653253086843e-05,0.0018450695788487792,0.0084985988214612
125718,critic,capacity_insert,2000,0,500,,0.0,0.0035909072030335665,0.015999989584088326
125718,actor,scheduled_batch_boundary,9,0,170,"[62, 67, 41]",-1.6019916060372452e-08,0.0017754598520696163,0.007999572902917862
125718,critic,scheduled_batch_boundary,25,0,475,,0.000499999790918082,0.0037799018900841475,0.015999989584088326
127718,critic,capacity_insert,1975,0,500,,0.0,0.0036239083856344223,0.016499988734722137
127718,actor,scheduled_batch_boundary,9,0,164,"[59, 66, 39]",8.625732306200007e-08,0.0018845625454559922,0.008499203249812126
127718,critic,scheduled_batch_boundary,25,0,475,,2.1822749829425447e-08,0.003814640222117305,0.016499988734722137
129718,critic,capacity_insert,3,1972,500,,0.0,0.0036849072203040123,0.01699998788535595
129718,actor,scheduled_batch_boundary,9,0,157,"[59, 60, 38]",1.884746581026775e-07,0.0019286259775981307,0.00849955715239048
131718,critic,capacity_insert,2014,0,486,,0.0,0.0038085468113422394,0.016499988734722137
131718,actor,scheduled_batch_boundary,9,0,155,"[58, 60, 37]",3.163052895160945e-07,0.0019195079803466797,0.008999546058475971
131718,critic,scheduled_batch_boundary,25,0,461,,0.0005000238306820393,0.003993392456322908,0.016499988734722137
133718,critic,capacity_insert,0,1961,500,,0.0,0.0036969082430005074,0.015999989584088326
