global_step,episode,episode_return,episode_length,loss,actor_type,case_entries,cases_pruned,cases_replaced,actor_cases_pruned,actor_cases_replaced,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,exploration_epsilon,behavior_epsilon,policy_ready,action_probs,behavior_action_probs,action_counts,bias_min,bias_mean,bias_max
500,1,-500.0,500,,nnknn,0,0,0,0,0,0,0,0,0,0.9968396666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
1000,2,-500.0,500,,nnknn,0,0,0,0,0,0,0,0,0,0.993673,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
1500,3,-500.0,500,,nnknn,0,0,0,0,0,0,0,0,0,0.9905063333333334,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
2000,4,-500.0,500,268.9029235839844,nnknn,0,0,1500,0,0,0,1500,0,0,0.9873396666666666,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
2500,5,-500.0,500,,nnknn,0,0,1500,0,0,0,1500,0,0,0.984173,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
3000,6,-500.0,500,,nnknn,0,0,1500,0,0,0,1500,0,0,0.9810063333333333,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
3500,7,-500.0,500,,nnknn,0,0,1500,0,0,0,1500,0,0,0.9778396666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
4000,8,-500.0,500,186.14112854003906,nnknn,0,103,3397,0,0,103,3397,0,0,0.974673,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
4500,9,-500.0,500,,nnknn,0,103,3397,0,0,103,3397,0,0,0.9715063333333334,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
5000,10,-500.0,500,,nnknn,0,103,3397,0,0,103,3397,0,0,0.9683396666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
5500,11,-500.0,500,,nnknn,0,103,3397,0,0,103,3397,0,0,0.965173,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0, 0, 0]",,,
6000,12,-500.0,500,183.6999053955078,nnknn,2,458,5042,0,0,458,5042,0,0,0.9620063333333333,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",0.0,0.0,0.0
6500,13,-500.0,500,,nnknn,2,458,5042,0,0,458,5042,0,0,0.9588396666666666,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",0.0,0.0,0.0
7000,14,-500.0,500,,nnknn,2,458,5042,0,0,458,5042,0,0,0.955673,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",0.0,0.0,0.0
7500,15,-500.0,500,,nnknn,2,458,5042,0,0,458,5042,0,0,0.9525063333333333,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2, 0, 0]",0.0,0.0,0.0
8000,16,-500.0,500,148.43618774414062,nnknn,4,546,6954,0,0,546,6954,0,0,0.9493396666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 0, 0]",0.0,0.0,0.0
8500,17,-500.0,500,,nnknn,4,546,6954,0,0,546,6954,0,0,0.946173,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 0, 0]",0.0,0.0,0.0
9000,18,-500.0,500,,nnknn,4,546,6954,0,0,546,6954,0,0,0.9430063333333334,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 0, 0]",0.0,0.0,0.0
9500,19,-500.0,500,,nnknn,4,546,6954,0,0,546,6954,0,0,0.9398396666666666,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 0, 0]",0.0,0.0,0.0
10000,20,-500.0,500,137.11358642578125,nnknn,5,669,8831,0,0,669,8831,0,0,0.936673,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 1, 0]",0.0,0.0,0.0
10500,21,-500.0,500,,nnknn,5,669,8831,0,0,669,8831,0,0,0.9335063333333333,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 1, 0]",0.0,0.0,0.0
11000,22,-500.0,500,,nnknn,5,669,8831,0,0,669,8831,0,0,0.9303396666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 1, 0]",0.0,0.0,0.0
11500,23,-500.0,500,,nnknn,5,669,8831,0,0,669,8831,0,0,0.927173,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[4, 1, 0]",0.0,0.0,0.0
12000,24,-500.0,500,110.1612548828125,nnknn,9,800,10700,0,0,800,10700,0,0,0.9240063333333334,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[5, 4, 0]",-0.00031939061591401696,-0.00010646033479133621,0.0003194017626810819
12500,25,-500.0,500,,nnknn,9,800,10700,0,0,800,10700,0,0,0.9208396666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[5, 4, 0]",-0.00031939061591401696,-0.00010646033479133621,0.0003194017626810819
13000,26,-500.0,500,,nnknn,9,800,10700,0,0,800,10700,0,0,0.917673,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[5, 4, 0]",-0.00031939061591401696,-0.00010646033479133621,0.0003194017626810819
13500,27,-500.0,500,,nnknn,9,800,10700,0,0,800,10700,0,0,0.9145063333333333,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[5, 4, 0]",-0.00031939061591401696,-0.00010646033479133621,0.0003194017626810819
14000,28,-500.0,500,106.87194061279297,nnknn,12,917,12583,0,0,917,12583,0,0,0.9113396666666667,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[7, 5, 0]",-0.0007089225691743195,-0.0001294017565669492,0.000608686066698283
14500,29,-500.0,500,,nnknn,12,917,12583,0,0,917,12583,0,0,0.908173,1.0,False,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[7, 5, 0]",-0.0007089225691743195,-0.0001294017565669492,0.000608686066698283
