global_step,update,rollout_start_step,learning_rate,rollout_steps,minibatch_size,minibatch_updates,update_epochs_run,stopped_on_target_kl,policy_loss,value_loss,entropy,approx_kl,clip_fraction,grad_norm,advantage_mean,advantage_std,value_target_mean,explained_variance
2048,1,0,0.0003,2048,64,320,10,False,-0.017989044336718506,50.95029437541962,0.6856047073379159,0.0077100687543861565,0.100830078125,1.2197972001333255,9.293039321899414,4.357901096343994,9.320306777954102,-0.009022951126098633
4096,2,2048,0.000295904,2048,64,320,10,False,-0.02314067218976561,60.78417181968689,0.6554067118093372,0.010103489377070219,0.128076171875,0.8149742035137024,10.15380859375,4.728992938995361,10.4798002243042,0.0008026957511901855
6144,3,4096,0.00029180799999999995,2048,64,320,10,False,-0.02157592802104773,70.82300851345062,0.6155193772166967,0.0071991691860603165,0.093017578125,0.7835543103632517,11.180968284606934,4.5791916847229,11.978303909301758,0.012796163558959961
8192,4,6144,0.00028771199999999997,2048,64,320,10,False,-0.016660155600402505,91.62422316074371,0.591198960505426,0.005536947509972379,0.071533203125,0.8362297228188253,12.981865882873535,4.447628498077393,14.236525535583496,0.015462934970855713
10240,5,8192,0.000283616,2048,64,320,10,False,-0.012229783154907636,108.66182105541229,0.5702959021553398,0.004758560660411604,0.0548828125,0.9392865625210106,14.463640213012695,3.711538314819336,16.021841049194336,0.0334930419921875
12288,6,10240,0.00027951999999999995,2048,64,320,10,False,-0.00436466311221011,112.36295733451843,0.5549744989722967,0.0026182866393355654,0.020556640625,1.0347451209207066,14.788002014160156,3.4385972023010254,16.68921661376953,0.06554538011550903
14336,7,12288,0.00027542399999999997,2048,64,320,10,False,-0.004127312019409146,118.05419697761536,0.5573093326762318,0.003123321494786069,0.03232421875,1.0749200455960817,15.290238380432129,2.8814709186553955,17.541057586669922,0.11869138479232788
16384,8,14336,0.000271328,2048,64,320,10,False,-0.003607187136367429,115.21202301979065,0.5747996971011162,0.0034276447811862456,0.032958984375,1.1480768554494716,15.051883697509766,3.123840808868408,17.786211013793945,0.12946230173110962
18432,9,16384,0.00026723199999999995,2048,64,320,10,False,-0.007395850858301856,118.8806620836258,0.5642270222306252,0.0035515721116098574,0.038720703125,1.2029001218965276,15.390413284301758,2.631218194961548,18.526721954345703,0.1267155408859253
20480,10,18432,0.00026313599999999997,2048,64,320,10,False,-0.0035742319261771625,115.6863182067871,0.5362393667921423,0.0028838638769229873,0.024267578125,1.1870528738945723,15.13867473602295,2.8499929904937744,18.818918228149414,0.05399280786514282
22528,11,20480,0.00025903999999999993,2048,64,320,10,False,-0.002453269963734783,118.14528639316559,0.5443012211471796,0.0025591606405214406,0.01962890625,1.2449854935635813,15.389463424682617,2.3432884216308594,19.695791244506836,0.049203336238861084
24576,12,22528,0.00025494399999999995,2048,64,320,10,False,-0.0028032400630763734,116.29523415565491,0.5615267604589462,0.003817379579413682,0.04541015625,1.1475761427078397,15.245269775390625,2.48115611076355,19.67156219482422,0.07254296541213989
26624,13,24576,0.00025084799999999997,2048,64,320,10,False,-0.00907660625234712,112.14084260463714,0.5376541965641082,0.0033480210549896583,0.03134765625,1.3983583785360678,14.878705978393555,2.9558675289154053,19.94218635559082,0.09736502170562744
28672,14,26624,0.000246752,2048,64,320,10,False,-0.0007298912474652752,107.40234022140503,0.5623527759686112,0.001968499149370473,0.009033203125,1.4545246670488268,14.488138198852539,3.2520101070404053,19.83425521850586,0.229503333568573
30720,15,28672,0.00024265599999999998,2048,64,320,10,False,-0.009659309347625822,103.71630032062531,0.5561157736927271,0.0048986312103806995,0.058056640625,1.6031484444625677,14.134342193603516,3.6321637630462646,20.074296951293945,0.19481104612350464
32768,16,30720,0.00023856,2048,64,320,10,False,-0.0067552012711530555,111.50036251544952,0.5289757709950209,0.003254661166283768,0.02841796875,1.7134549134410917,14.900782585144043,2.6048500537872314,21.63231086730957,0.07792997360229492
34816,17,32768,0.00023446399999999996,2048,64,320,10,False,-0.0018568169718491845,108.52689473628998,0.5679455261677504,0.0016985025868052617,0.0119140625,1.8288826156640425,14.652523040771484,2.843242645263672,21.368389129638672,0.3285711407661438
36864,18,34816,0.00023036799999999997,2048,64,320,10,False,-0.0027373021395760587,100.32026703357697,0.5576800189912319,0.001524029929714743,0.010693359375,1.984469525841996,13.928668975830078,3.4744155406951904,21.427831649780273,0.34513550996780396
38912,19,36864,0.000226272,2048,64,320,10,False,-0.007267177322501084,102.3634081363678,0.5688889347016811,0.004246027537737973,0.050244140625,1.9243829497136176,14.109970092773438,3.340751886367798,22.163576126098633,0.33011025190353394
40960,20,38912,0.000222176,2048,64,320,10,False,-0.0053186023549642416,101.30744869709015,0.5539383048191666,0.0019436511065578088,0.008251953125,1.9646847913973033,14.088310241699219,3.106311559677124,22.93448257446289,0.3247096538543701
43008,21,40960,0.00021807999999999997,2048,64,320,10,False,-0.008433962996059563,100.93702580928803,0.5460037097334862,0.005119646769890096,0.066064453125,2.63655502704205,14.04867935180664,3.1573240756988525,23.456018447875977,0.29345035552978516
45056,22,43008,0.000213984,2048,64,320,10,False,-0.006201033126853872,95.48001482486725,0.5531063271686435,0.0021659945938154123,0.013037109375,2.420734213711694,13.525945663452148,3.643873929977417,22.916109085083008,0.359404981136322
47104,23,45056,0.00020988799999999998,2048,64,320,10,False,-0.009547784847381991,96.06478245258332,0.545634891372174,0.0037977415428031235,0.043994140625,2.4299098730902187,13.603364944458008,3.5176429748535156,23.548742294311523,0.3537825345993042
49152,24,47104,0.00020579199999999997,2048,64,320,10,False,-0.0026403093797853217,101.41760444641113,0.5468736328184605,0.002270732194301672,0.01767578125,2.0843178079696374,14.235029220581055,2.3996164798736572,24.79726791381836,0.3930550813674927
51200,25,49152,0.000201696,2048,64,320,10,False,-0.002724467973166611,98.68926613330841,0.5353008503094315,0.0012639593580388464,0.00615234375,2.5840720003237947,13.966512680053711,2.784616470336914,25.019258499145508,0.3499980568885803
53248,26,51200,0.0001976,2048,64,320,10,False,-0.002706679012044333,98.1846934556961,0.5347123762592674,0.003225028263113927,0.03251953125,2.615774941863492,13.94343090057373,2.712400436401367,25.661754608154297,0.3657565712928772
55296,27,53248,0.00019350399999999997,2048,64,320,10,False,-0.0031752942588354925,98.32736995220185,0.5338984785601497,0.0021995446280925536,0.009521484375,2.263430528179742,14.042206764221191,2.218327522277832,26.40056610107422,0.2785190939903259
57344,28,55296,0.00018940799999999996,2048,64,320,10,False,-0.0010711553783039562,97.66350729465485,0.5604552520439029,0.0016935112696955911,0.019873046875,1.8293281384860165,14.040021896362305,1.917395830154419,27.10603904724121,0.037711501121520996
59392,29,57344,0.00018531199999999998,2048,64,320,10,False,-0.0027628056617686526,95.8112338066101,0.5500859638676048,0.002581740778987296,0.026513671875,2.0858701087767257,13.83031940460205,2.394362211227417,27.496374130249023,0.04943746328353882
61440,30,59392,0.000181216,2048,64,320,10,False,-0.0002865653586923145,93.14767994880677,0.5650065088644624,0.001950990580371581,0.008740234375,2.5016198637895286,13.596927642822266,2.5896079540252686,27.257375717163086,0.38822418451309204
63488,31,61440,0.00017711999999999998,2048,64,320,10,False,-0.0022765559391700664,93.68684375286102,0.5497257515788079,0.0021548161545069887,0.01259765625,2.292331753810868,13.664661407470703,2.4427242279052734,28.203716278076172,0.08663564920425415
65536,32,63488,0.000173024,2048,64,320,10,False,-0.00021067245543235913,87.92659618854523,0.5729358192533255,0.0005330783111276105,9.765625e-05,3.5978906060103326,12.97842788696289,3.525710344314575,27.335763931274414,0.40366077423095703
67584,33,65536,0.000168928,2048,64,320,10,False,-0.005863690862315707,87.14109709262848,0.5567982601001858,0.0040165698155760765,0.0248046875,3.0782039730111137,12.976996421813965,3.304811954498291,28.002338409423828,0.40483880043029785
69632,34,67584,0.00016483199999999996,2048,64,320,10,False,-0.005353862693300471,90.21568315029144,0.5434276461601257,0.00517742784722941,0.04990234375,2.6207155060372314,13.430610656738281,2.2944841384887695,29.302837371826172,0.33003318309783936
71680,35,69632,0.00016073599999999997,2048,64,320,10,False,-0.0018711011856794358,89.89284386634827,0.5338827263563871,0.00264743796287803,0.02490234375,2.00355090550147,13.475898742675781,1.850785255432129,30.04703140258789,-0.0037975311279296875
73728,36,71680,0.00015664,2048,64,320,10,False,-0.005251207148103276,86.94754147529602,0.5166507195681334,0.004180185806762893,0.043603515625,2.204334333003499,13.163104057312012,2.3989675045013428,30.138784408569336,0.2687613368034363
75776,37,73728,0.000152544,2048,64,320,10,False,-0.0010892609047004954,87.67169482707978,0.533841410651803,0.0019867904848069884,0.00849609375,1.9346657372429035,13.311005592346191,1.827486515045166,30.92162322998047,-0.0199892520904541
77824,38,75776,0.00014844799999999997,2048,64,320,10,False,-0.0026593846865580416,86.4135136127472,0.5107217741198837,0.0024893625610275193,0.022705078125,1.9698245778796264,13.218350410461426,1.800365686416626,31.398332595825195,0.0012819170951843262
79872,39,77824,0.000144352,2048,64,320,10,False,4.562616959447041e-05,85.07538464069367,0.510937984380871,0.000303976635041181,9.765625e-05,1.9120347002870404,13.117700576782227,1.782201886177063,31.905803680419922,0.03450220823287964
81920,40,79872,0.000140256,2048,64,320,10,False,-0.003733004271634854,83.99073243141174,0.5246068409644067,0.002540386380860582,0.0279296875,1.828635853889864,13.033576011657715,1.7820773124694824,32.327335357666016,0.021498382091522217
83968,41,81920,0.00013615999999999997,2048,64,320,10,False,-0.0030867577050230468,81.60198523998261,0.5042576855048537,0.001578674727352336,0.012255859375,2.000269115366973,12.692970275878906,2.656867265701294,32.51016616821289,0.0698390007019043
86016,42,83968,0.000132064,2048,64,320,10,False,-0.0012047116331814322,81.74956140518188,0.5055895270779729,0.00186870753968833,0.013623046875,1.972646818868816,12.861531257629395,1.7549412250518799,33.26441955566406,-0.012894630432128906
88064,43,86016,0.000127968,2048,64,320,10,False,-0.0044487542763818055,80.50358366966248,0.5313722075894475,0.005095611716387794,0.05947265625,2.0798741357866675,12.761874198913574,1.7593553066253662,33.37934112548828,0.34462636709213257
90112,44,88064,0.000123872,2048,64,320,10,False,-0.001102096593240276,70.80994099378586,0.5381424699909985,0.0003820235258899629,0.0,4.440236877277494,10.705588340759277,5.595447063446045,31.56879425048828,0.2550075054168701
92160,45,90112,0.000119776,2048,64,320,10,False,-0.0021744560115621427,77.75974252223969,0.5352107971906662,0.001554705057060346,0.007177734375,3.392462144920137,12.268817901611328,3.1279072761535645,33.92387390136719,0.2502199411392212
94208,46,92160,0.00011568,2048,64,320,10,False,-0.0008222531454521231,76.81682605743408,0.5334363132715225,0.0005903841622057371,0.00107421875,3.4272847870364784,12.33727741241455,2.489086866378784,34.64662170410156,0.3025056719779968
96256,47,94208,0.00011158399999999998,2048,64,320,10,False,-0.0031339943387138193,71.32030411958695,0.5451864315196872,0.001278378519054968,0.00380859375,4.822373891621828,11.095245361328125,4.894551753997803,33.62016296386719,0.2660646438598633
98304,48,96256,0.000107488,2048,64,320,10,False,-0.0007388073790934868,65.09996120929718,0.5542488830164075,0.00041533870535204187,0.0,5.246011436823755,10.302602767944336,5.315192222595215,32.86725616455078,0.4759034514427185
100352,49,98304,0.00010339199999999998,2048,64,320,10,False,-0.0033428780836402437,65.34664597511292,0.542484363913536,0.0017500789967016318,0.009228515625,5.083030558750034,10.189172744750977,5.564072132110596,33.61132049560547,0.4095993638038635
102400,50,100352,9.929599999999999e-05,2048,64,320,10,False,-0.002328564955678303,68.21215136051178,0.526943052187562,0.0004453486981219612,0.001611328125,5.2685434720944615,11.009529113769531,4.422685146331787,35.340389251708984,0.42710793018341064
104448,51,102400,9.52e-05,2048,64,320,10,False,-0.002425328316166997,64.3854642868042,0.5391965917311609,0.002086000361305196,0.01181640625,5.4648389931768175,10.445080757141113,4.881221771240234,34.84236145019531,0.5022000670433044
106496,52,104448,9.110399999999997e-05,2048,64,320,10,False,-0.0024679882961208934,68.83471674919129,0.5325248320586979,0.0015103768106200731,0.0087890625,4.069879199424759,11.508724212646484,3.1111042499542236,36.94997787475586,0.4389764666557312
108544,53,106496,8.700799999999999e-05,2048,64,320,10,False,-0.002397532337636221,65.79360961914062,0.5479615891352296,0.0019799234010861254,0.012109375,4.61932402253151,11.081294059753418,3.6222307682037354,36.60459518432617,0.6174976825714111
110592,54,108544,8.2912e-05,2048,64,320,10,False,-0.0034226147981826216,66.4102972984314,0.548966690339148,0.0010878463741391896,0.004638671875,6.826320078177377,10.799656867980957,4.505560874938965,36.934486389160156,0.27504998445510864
112640,55,110592,7.881599999999999e-05,2048,64,320,10,False,-0.0036121304219705053,65.074338889122,0.5565477419644594,0.0017596155215869659,0.012255859375,5.093035752535798,10.887273788452148,3.985672950744629,37.27006149291992,0.5158637762069702
114688,56,112640,7.471999999999999e-05,2048,64,320,10,False,-0.0012331367441220209,67.4627567768097,0.558731846511364,0.0017419475683709607,0.0111328125,3.7153065970982424,11.697549819946289,1.588088035583496,39.25376510620117,0.05769318342208862
116736,57,114688,7.062400000000001e-05,2048,64,320,10,False,-0.0033507614069094417,66.06118742227554,0.5350452434271574,0.0012177922995761036,0.005859375,4.792714765714481,11.117469787597656,3.5723414421081543,38.928741455078125,0.15914028882980347
118784,58,116736,6.652799999999998e-05,2048,64,320,10,False,-0.002459101952263154,63.30564774274826,0.532753876876086,0.0005079724840470589,0.001220703125,5.726661391649396,10.550238609313965,4.399505615234375,38.30640411376953,0.37240827083587646
120832,59,118784,6.243199999999999e-05,2048,64,320,10,False,-0.0015717588408733717,64.51415983438491,0.5402471587993205,0.0007120431619114242,0.001220703125,5.585434072115459,11.149740219116211,2.993415355682373,39.265419006347656,0.5362387895584106
122880,60,120832,5.8336000000000005e-05,2048,64,320,10,False,-0.0006828364203101955,61.330208885669705,0.5655570046976208,0.0008401145649258978,0.0029296875,6.215418929094449,10.764108657836914,3.3006174564361572,38.574005126953125,0.6399708986282349
