global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
182,actor,capacity_insert,38,20,100,"[44, 56]",0.0,0.00010991621093126014,0.0004999666707590222
182,critic,capacity_insert,24,58,100,,0.0,0.00013999994553159922,0.0004999999655410647
257,actor,capacity_insert,25,0,97,"[56, 41]",-0.0004994670744054019,0.00012795640213880688,0.000998981762677431
257,critic,capacity_insert,22,53,100,,0.0,0.0002749999111983925,0.0009999999310821295
356,actor,capacity_insert,45,0,99,"[58, 41]",-5.881884135305882e-07,0.00016780402802396566,0.0009999725734815001
356,critic,capacity_insert,27,72,100,,0.0,0.00030999991577118635,0.0009999999310821295
440,actor,capacity_insert,35,0,96,"[55, 41]",-0.0004983213148079813,0.00024493568344041705,0.0009996609296649694
440,critic,capacity_insert,19,65,100,,0.0,0.0004549997393041849,0.0014999995473772287
556,actor,capacity_insert,47,26,100,"[55, 45]",0.0,0.00028260561521165073,0.0014993473887443542
556,critic,capacity_insert,24,92,100,,0.0,0.000569999567233026,0.001999999163672328
632,actor,capacity_insert,35,0,96,"[49, 47]",0.0,0.0003605165984481573,0.001499802339822054
632,critic,capacity_insert,11,65,100,,0.0,0.0006449993816204369,0.0024999952875077724
739,actor,capacity_insert,33,25,100,"[53, 47]",0.0,0.00036522376467473805,0.001997880171984434
739,critic,capacity_insert,25,82,100,,0.0,0.0007249992922879755,0.0029999809339642525
813,actor,capacity_insert,20,0,98,"[54, 44]",-0.0004994936753064394,0.00039700992056168616,0.002048779744654894
813,critic,capacity_insert,15,59,100,,0.0,0.0008699992322362959,0.0034999807830899954
936,actor,capacity_insert,34,40,100,"[50, 50]",0.0,0.0004837845335714519,0.0025449448730796576
936,critic,capacity_insert,20,103,100,,0.0,0.0009449993958696723,0.0034999982453882694
1002,actor,capacity_insert,25,0,98,"[49, 49]",-1.337612047791481e-07,0.0005748455878347158,0.0024990770034492016
1002,critic,capacity_insert,13,53,100,,0.0,0.0010550004662945867,0.003499997779726982
1002,actor,scheduled_batch_boundary,1,0,97,"[49, 48]",0.0,0.0005807732231914997,0.0024990770034492016
1111,actor,capacity_insert,22,35,100,"[60, 40]",0.0,0.0006372574716806412,0.00299878790974617
1111,critic,capacity_insert,20,89,100,,0.0,0.0011450002202764153,0.0034999987110495567
1186,actor,capacity_insert,22,9,100,"[54, 46]",0.0,0.0005905191064812243,0.0024990267120301723
1186,critic,capacity_insert,14,61,100,,0.0,0.0012100001331418753,0.003999997861683369
1253,actor,capacity_insert,25,0,98,"[53, 45]",-8.312053978443146e-08,0.0006862874724902213,0.00254560774192214
1253,critic,capacity_insert,12,55,100,,0.0,0.001275000162422657,0.004499997477978468
1342,actor,capacity_insert,25,11,100,"[53, 47]",0.0,0.0006893114768899977,0.002614367986097932
1342,critic,capacity_insert,8,81,100,,0.0,0.001300003263168037,0.004499996080994606
1413,actor,capacity_insert,15,11,100,"[58, 42]",0.0,0.0007772312965244055,0.0029116347432136536
1413,critic,capacity_insert,13,58,100,,0.0,0.0013650031760334969,0.004499999340623617
1468,actor,capacity_insert,10,0,100,"[59, 41]",-4.51963278464973e-05,0.0007860381156206131,0.0029959548264741898
1468,critic,capacity_insert,5,50,100,,0.0,0.0013900031335651875,0.004499999340623617
1583,actor,capacity_insert,24,48,100,"[54, 46]",0.0,0.0008053024648688734,0.003494952106848359
1583,critic,capacity_insert,15,100,100,,0.0,0.0014700029278174043,0.004499997943639755
1645,actor,capacity_insert,21,5,100,"[54, 46]",0.0,0.0008848567376844585,0.0034112141001969576
1645,critic,capacity_insert,11,51,100,,0.0,0.0015100028831511736,0.004499997943639755
1726,actor,capacity_insert,23,18,100,"[57, 43]",0.0,0.0009727677679620683,0.003910959232598543
1726,critic,capacity_insert,15,66,100,,0.0,0.0015400026459246874,0.004500000271946192
1802,actor,capacity_insert,19,13,100,"[63, 37]",0.0,0.0010698935948312283,0.004410915542393923
1802,critic,capacity_insert,17,59,100,,0.0,0.0015699996147304773,0.005000000353902578
1857,actor,capacity_insert,18,0,100,"[55, 45]",0.0,0.001081982278265059,0.004910329356789589
1857,critic,capacity_insert,16,39,100,,0.0,0.0016599991358816624,0.005500000435858965
1925,actor,capacity_insert,13,15,100,"[53, 47]",0.0,0.0010888921096920967,0.004498708993196487
1925,critic,capacity_insert,11,57,100,,0.0,0.0016799990553408861,0.005500000435858965
1976,actor,capacity_insert,10,12,100,"[52, 48]",0.0,0.001121791428886354,0.004997060168534517
1976,critic,capacity_insert,6,45,100,,0.0,0.0017249989323318005,0.005500000435858965
2043,actor,capacity_insert,20,3,100,"[47, 53]",0.0,0.001136847771704197,0.004498844966292381
2043,critic,capacity_insert,8,59,100,,0.0,0.0016949995188042521,0.005999998189508915
2115,actor,capacity_insert,17,20,100,"[47, 53]",0.0,0.001227381406351924,0.004190839361399412
2115,critic,capacity_insert,10,62,100,,0.0,0.0016949995188042521,0.0064999982714653015
2220,actor,capacity_insert,10,61,100,"[49, 51]",0.0,0.0012822727439925075,0.004335700999945402
2220,critic,capacity_insert,10,95,100,,0.0,0.0016799973091110587,0.005999998189508915
2375,actor,capacity_insert,11,109,100,"[50, 50]",0.0,0.0011642798781394958,0.004190888721495867
2375,critic,capacity_insert,19,136,100,,0.0,0.0016749973874539137,0.0064999982714653015
2432,actor,capacity_insert,19,0,99,"[45, 54]",0.0,0.0013143089599907398,0.004690822213888168
2432,critic,capacity_insert,4,53,100,,0.0,0.0017199969151988626,0.005999998655170202
2547,actor,capacity_insert,15,64,100,"[47, 53]",0.0,0.001350061735138297,0.0051907505840063095
2547,critic,capacity_insert,20,95,100,,0.0,0.0017949969042092562,0.006499998737126589
2631,actor,capacity_insert,13,29,100,"[52, 48]",0.0,0.0015081890160217881,0.004690790083259344
2631,critic,capacity_insert,17,67,100,,0.0,0.001814996707253158,0.006999981123954058
2718,actor,capacity_insert,6,43,100,"[54, 46]",0.0,0.001555466908030212,0.005190767347812653
2718,critic,capacity_insert,20,67,100,,0.0,0.0018599986797198653,0.006499998737126589
2853,actor,capacity_insert,7,92,100,"[52, 48]",0.0,0.0017593089723959565,0.005497871898114681
2853,critic,capacity_insert,19,116,100,,0.0,0.0019299982814118266,0.006999998819082975
2970,actor,capacity_insert,8,59,100,"[55, 45]",0.0,0.001825089449994266,0.005997634958475828
2970,critic,capacity_insert,15,102,100,,0.0,0.0018849984044209123,0.006499998737126589
3057,actor,capacity_insert,3,39,100,"[56, 44]",0.0,0.0018898519920185208,0.005853723268955946
3057,critic,capacity_insert,16,71,100,,0.0,0.0019049984402954578,0.006000000983476639
3203,actor,capacity_insert,3,96,100,"[54, 46]",0.0,0.0017667163629084826,0.005584058817476034
3203,critic,capacity_insert,8,138,100,,0.0,0.0019249983597546816,0.006500001065433025
3297,actor,capacity_insert,6,37,100,"[54, 46]",0.0,0.001733277691528201,0.005320263095200062
3297,critic,capacity_insert,9,85,100,,0.0,0.002029998227953911,0.007000000681728125
3349,actor,capacity_insert,10,0,97,"[49, 48]",-6.668909918516874e-05,0.0017913160845637321,0.005820056423544884
3349,critic,capacity_insert,7,45,100,,0.0,0.002069998299703002,0.006500001065433025
3470,actor,capacity_insert,8,57,100,"[51, 49]",0.0,0.0017383022932335734,0.00581606337800622
3470,critic,capacity_insert,13,108,100,,0.0,0.002099997363984585,0.007000000681728125
3590,actor,capacity_insert,8,74,100,"[52, 48]",0.0,0.0018500445876270533,0.006315932609140873
3590,critic,capacity_insert,14,106,100,,0.0,0.0021299973595887423,0.007500000298023224
3686,actor,capacity_insert,5,43,100,"[53, 47]",0.0,0.0019681076519191265,0.006813860964030027
3686,critic,capacity_insert,14,82,100,,0.0,0.002199997194111347,0.007000000681728125
3776,actor,capacity_insert,11,32,100,"[52, 48]",0.0,0.0020315025467425585,0.0073137832805514336
3776,critic,capacity_insert,13,77,100,,0.0,0.002259997185319662,0.007499999366700649
3920,actor,capacity_insert,10,91,100,"[53, 47]",0.0,0.0019951837603002787,0.006814197171479464
3920,critic,capacity_insert,12,132,100,,0.0,0.0022649974562227726,0.007999998517334461
4044,actor,capacity_insert,9,67,100,"[48, 52]",0.0,0.0020715268328785896,0.00700040627270937
4044,critic,capacity_insert,16,108,100,,0.0,0.002330000512301922,0.008499998599290848
4100,actor,capacity_insert,9,4,100,"[49, 51]",0.0,0.0021547412034124136,0.007500363048166037
4100,critic,capacity_insert,9,47,100,,0.0,0.0023400001227855682,0.007999998517334461
4165,actor,capacity_insert,1,22,100,"[51, 49]",0.0,0.0021225835662335157,0.00700118113309145
4165,critic,capacity_insert,65,0,100,,0.0,0.0023600009735673666,0.007499999366700649
4285,actor,capacity_insert,8,74,100,"[53, 47]",0.0,0.0021127655636519194,0.007501083891838789
4285,critic,capacity_insert,10,110,100,,0.0,0.0023949958849698305,0.007999999448657036
4376,actor,capacity_insert,9,42,100,"[54, 46]",0.0,0.0020766076631844044,0.007201066706329584
4376,critic,capacity_insert,8,83,100,,0.0,0.0023999963887035847,0.007999999448657036
4512,actor,capacity_insert,12,84,100,"[54, 46]",0.0,0.0020355924498289824,0.007700569462031126
4512,critic,capacity_insert,16,120,100,,0.0,0.00245499680750072,0.008499999530613422
4701,actor,capacity_insert,9,126,100,"[55, 45]",0.0,0.002213892061263323,0.008200500160455704
4701,critic,capacity_insert,17,172,100,,0.0,0.002544988878071308,0.008500001393258572
4805,actor,capacity_insert,7,58,100,"[57, 43]",0.0,0.002245588693767786,0.008700481615960598
4805,critic,capacity_insert,20,84,100,,0.0,0.0025599889922887087,0.009000001475214958
