global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
94,1,-114.7013791444473,94,0,0.0003,,,,
203,2,-165.7318244392056,109,0,0.0003,,,,
293,3,-221.35398953073977,90,0,0.0003,,,,
414,4,-251.41030345630907,121,0,0.0003,,,,
520,5,-197.62846134367643,106,0,0.0003,,,,
593,6,-266.2077654548542,73,0,0.0003,,,,
666,7,-154.53355269463123,73,0,0.0003,,,,
755,8,-414.6907841408936,89,0,0.0003,,,,
859,9,-125.20563860802247,104,0,0.0003,,,,
929,10,-209.37748362694788,70,0,0.0003,,,,
1004,11,-97.39645813919441,75,0,0.0003,,,,
1080,12,-227.04771448563648,76,0,0.0003,,,,
1183,13,-139.8021100978478,103,0,0.0003,,,,
1312,14,-311.2858649273835,129,0,0.0003,,,,
1414,15,-263.3502754446813,102,0,0.0003,,,,
1516,16,-329.3927222091937,102,0,0.0003,,,,
1621,17,-398.41701308586187,105,0,0.0003,,,,
1717,18,-190.762402957085,96,0,0.0003,,,,
1776,19,-156.85729845421477,59,0,0.0003,,,,
1836,20,-102.5137587998923,60,0,0.0003,,,,
1923,21,-368.73911861184234,87,0,0.0003,,,,
2025,22,-412.6244808192056,102,0,0.0003,,,,
2083,23,-76.58209949720583,58,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2193,24,-86.84781808322393,110,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2282,25,-110.926947513132,89,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2394,26,-350.713403860149,112,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2456,27,-162.6493120358354,62,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2563,28,-263.6454221214444,107,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2638,29,-139.4532176740508,75,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2709,30,-75.0938772489981,71,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2811,31,-182.81175526130534,102,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2889,32,-113.01156986777981,78,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
2959,33,-106.68368475527413,70,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3046,34,-334.98326643078747,87,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3203,35,-372.63496334690603,157,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3268,36,-109.63291207241927,65,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3374,37,-123.93140095386903,106,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3467,38,-66.57069003483514,93,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3536,39,-64.34965362109124,69,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3621,40,-302.29621780979846,85,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3730,41,-421.01731236772184,109,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3799,42,-123.17655770585473,69,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
3912,43,-142.69955706946757,113,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
4012,44,-106.73694178116503,100,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
4075,45,-83.6013351889193,63,1,0.000295904,-0.005313904558715876,1180.0365840911866,1.3834306962788105,0.0028647732047829776
4192,46,-384.5711188629986,117,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4276,47,-83.70720233900097,84,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4399,48,-500.1039742047306,123,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4472,49,-116.12003649476118,73,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4577,50,-383.3830672333313,105,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4646,51,-128.51793604770876,69,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4765,52,-51.95635577675934,119,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4854,53,-197.75589779024256,89,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4931,54,-357.80772225093244,77,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
4998,55,-115.57364303265118,67,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5121,56,-223.8502115597652,123,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5201,57,-91.32886534798058,80,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5317,58,-232.70961564737726,116,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5447,59,-256.7577396670779,130,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5555,60,-108.69382426788293,108,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5650,61,-614.7541958266246,95,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5754,62,-289.25921772411414,104,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5830,63,-58.7544849887536,76,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
5924,64,-312.597303601554,94,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
6018,65,-388.05649864680805,94,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
6140,66,-168.205716897656,122,2,0.00029180799999999995,-0.00785398710431764,892.0275862693786,1.3737209256738425,0.00569220730685629
6239,67,-305.91449907586,99,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
6337,68,-257.42688220543545,98,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
6414,69,-77.77821543774908,77,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
6520,70,-91.51301929263374,106,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
6608,71,-112.44089430651317,88,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
6720,72,-190.82695645201457,112,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
6840,73,-99.63133568363081,120,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
6922,74,-106.64938244058372,82,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7009,75,-63.274209568760746,87,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7095,76,-308.8424797385554,86,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7204,77,-242.37471741975776,109,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7275,78,-74.98747956881422,71,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7355,79,-87.34538989983795,80,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7478,80,-150.5462332432504,123,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7538,81,-83.2449607355637,60,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7630,82,-84.37654882898636,92,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7726,83,-72.58341404457661,96,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7820,84,-363.41862457841603,94,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7908,85,-87.46712917687448,88,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
7976,86,-106.35463014477044,68,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
8057,87,-63.958610077517875,81,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
8128,88,-114.61303702480556,71,3,0.00028771199999999997,-0.005422290103888372,1444.9389280319215,1.3544248461723327,0.003478796122362837
8231,89,-124.77956300060572,103,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
8348,90,-105.72405631772824,117,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
8442,91,-187.50376404974693,94,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
8547,92,-93.1913759294597,105,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
8630,93,-134.30849372620327,83,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
8752,94,-147.78596809151873,122,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
8848,95,-344.6347813529828,96,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
8971,96,-118.60624310085915,123,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9066,97,-102.60462784345694,95,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9156,98,-71.3842611149106,90,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9274,99,-41.595188456811584,118,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9350,100,-29.93989066986562,76,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9487,101,-250.6359424439337,137,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9624,102,-391.36312690951894,137,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9762,103,-120.83777386141254,138,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9854,104,-90.69661020866162,92,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
9933,105,-156.34728317979727,79,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
10006,106,-184.0088902590369,73,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
10078,107,-54.94184433179373,72,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
10154,108,-98.76832988861413,76,4,0.000283616,-0.0062867725195246745,642.7213104248046,1.3534742776304483,0.005008845249540173
10250,109,-380.943937004061,96,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
10364,110,-205.8562876127485,114,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
10469,111,-183.03852300346034,105,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
10561,112,-91.78784507147007,92,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
10644,113,-62.43494874220062,83,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
10726,114,-36.56396440158582,82,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
10873,115,-130.04906747021298,147,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
10987,116,-202.28147058431145,114,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
11093,117,-101.50163492854982,106,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
11218,118,-318.02107710731445,125,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
11311,119,-322.2199337816423,93,5,0.00027951999999999995,-0.005830524049815722,615.9152056217193,1.347901326045394,0.003989186833496206
