global_step,episode,episode_return,episode_length,update,learning_rate,policy_loss,value_loss,entropy,approx_kl
26,1,2.0,26,0,0.0003,,,,
42,2,1.0,16,0,0.0003,,,,
58,3,1.0,16,0,0.0003,,,,
64,4,0.0,6,0,0.0003,,,,
90,5,2.0,26,0,0.0003,,,,
96,6,0.0,6,0,0.0003,,,,
112,7,1.0,16,0,0.0003,,,,
118,8,0.0,6,0,0.0003,,,,
124,9,0.0,6,0,0.0003,,,,
130,10,0.0,6,0,0.0003,,,,
146,11,1.0,16,0,0.0003,,,,
152,12,0.0,6,0,0.0003,,,,
158,13,0.0,6,0,0.0003,,,,
164,14,0.0,6,0,0.0003,,,,
170,15,0.0,6,0,0.0003,,,,
176,16,0.0,6,0,0.0003,,,,
182,17,0.0,6,0,0.0003,,,,
208,18,2.0,26,0,0.0003,,,,
224,19,1.0,16,0,0.0003,,,,
230,20,0.0,6,0,0.0003,,,,
246,21,1.0,16,0,0.0003,,,,
262,22,1.0,16,0,0.0003,,,,
268,23,0.0,6,0,0.0003,,,,
284,24,1.0,16,0,0.0003,,,,
290,25,0.0,6,0,0.0003,,,,
296,26,0.0,6,0,0.0003,,,,
302,27,0.0,6,0,0.0003,,,,
308,28,0.0,6,0,0.0003,,,,
314,29,0.0,6,0,0.0003,,,,
320,30,0.0,6,0,0.0003,,,,
336,31,1.0,16,0,0.0003,,,,
352,32,1.0,16,0,0.0003,,,,
368,33,1.0,16,0,0.0003,,,,
384,34,1.0,16,0,0.0003,,,,
390,35,0.0,6,0,0.0003,,,,
416,36,2.0,26,0,0.0003,,,,
432,37,1.0,16,0,0.0003,,,,
438,38,0.0,6,0,0.0003,,,,
454,39,1.0,16,0,0.0003,,,,
470,40,1.0,16,0,0.0003,,,,
486,41,1.0,16,0,0.0003,,,,
492,42,0.0,6,0,0.0003,,,,
508,43,1.0,16,0,0.0003,,,,
514,44,0.0,6,0,0.0003,,,,
520,45,0.0,6,0,0.0003,,,,
526,46,0.0,6,0,0.0003,,,,
542,47,1.0,16,0,0.0003,,,,
548,48,0.0,6,0,0.0003,,,,
554,49,0.0,6,0,0.0003,,,,
560,50,0.0,6,0,0.0003,,,,
566,51,0.0,6,0,0.0003,,,,
592,52,2.0,26,0,0.0003,,,,
598,53,0.0,6,0,0.0003,,,,
614,54,1.0,16,0,0.0003,,,,
630,55,1.0,16,0,0.0003,,,,
646,56,1.0,16,0,0.0003,,,,
652,57,0.0,6,0,0.0003,,,,
668,58,1.0,16,0,0.0003,,,,
674,59,0.0,6,0,0.0003,,,,
680,60,0.0,6,0,0.0003,,,,
696,61,1.0,16,0,0.0003,,,,
724,62,2.0,28,0,0.0003,,,,
730,63,0.0,6,0,0.0003,,,,
746,64,1.0,16,0,0.0003,,,,
752,65,0.0,6,0,0.0003,,,,
758,66,0.0,6,0,0.0003,,,,
764,67,0.0,6,0,0.0003,,,,
770,68,0.0,6,0,0.0003,,,,
786,69,1.0,16,0,0.0003,,,,
792,70,0.0,6,0,0.0003,,,,
798,71,0.0,6,0,0.0003,,,,
826,72,2.0,28,0,0.0003,,,,
832,73,0.0,6,0,0.0003,,,,
838,74,0.0,6,0,0.0003,,,,
844,75,0.0,6,0,0.0003,,,,
850,76,0.0,6,0,0.0003,,,,
856,77,0.0,6,0,0.0003,,,,
862,78,0.0,6,0,0.0003,,,,
868,79,0.0,6,0,0.0003,,,,
884,80,1.0,16,0,0.0003,,,,
890,81,0.0,6,0,0.0003,,,,
906,82,1.0,16,0,0.0003,,,,
912,83,0.0,6,0,0.0003,,,,
928,84,1.0,16,0,0.0003,,,,
944,85,1.0,16,0,0.0003,,,,
950,86,0.0,6,0,0.0003,,,,
966,87,1.0,16,0,0.0003,,,,
972,88,0.0,6,0,0.0003,,,,
978,89,0.0,6,0,0.0003,,,,
994,90,1.0,16,0,0.0003,,,,
1020,91,2.0,26,0,0.0003,,,,
1026,92,0.0,6,0,0.0003,,,,
1042,93,1.0,16,0,0.0003,,,,
1058,94,1.0,16,0,0.0003,,,,
1074,95,1.0,16,0,0.0003,,,,
1080,96,0.0,6,0,0.0003,,,,
1118,97,3.0,38,0,0.0003,,,,
1124,98,0.0,6,0,0.0003,,,,
1130,99,0.0,6,0,0.0003,,,,
1136,100,0.0,6,0,0.0003,,,,
1152,101,1.0,16,0,0.0003,,,,
1168,102,1.0,16,0,0.0003,,,,
1174,103,0.0,6,0,0.0003,,,,
1180,104,0.0,6,0,0.0003,,,,
1186,105,0.0,6,0,0.0003,,,,
1192,106,0.0,6,0,0.0003,,,,
1208,107,1.0,16,0,0.0003,,,,
1214,108,0.0,6,0,0.0003,,,,
1230,109,1.0,16,0,0.0003,,,,
1236,110,0.0,6,0,0.0003,,,,
1242,111,0.0,6,0,0.0003,,,,
1258,112,1.0,16,0,0.0003,,,,
1284,113,2.0,26,0,0.0003,,,,
1290,114,0.0,6,0,0.0003,,,,
1296,115,0.0,6,0,0.0003,,,,
1312,116,1.0,16,0,0.0003,,,,
1328,117,1.0,16,0,0.0003,,,,
1334,118,0.0,6,0,0.0003,,,,
1350,119,1.0,16,0,0.0003,,,,
1356,120,0.0,6,0,0.0003,,,,
1372,121,1.0,16,0,0.0003,,,,
1378,122,0.0,6,0,0.0003,,,,
1384,123,0.0,6,0,0.0003,,,,
1390,124,0.0,6,0,0.0003,,,,
1396,125,0.0,6,0,0.0003,,,,
1402,126,0.0,6,0,0.0003,,,,
1408,127,0.0,6,0,0.0003,,,,
1414,128,0.0,6,0,0.0003,,,,
1430,129,1.0,16,0,0.0003,,,,
1436,130,0.0,6,0,0.0003,,,,
1442,131,0.0,6,0,0.0003,,,,
1448,132,0.0,6,0,0.0003,,,,
1454,133,0.0,6,0,0.0003,,,,
1460,134,0.0,6,0,0.0003,,,,
1466,135,0.0,6,0,0.0003,,,,
1492,136,2.0,26,0,0.0003,,,,
1498,137,0.0,6,0,0.0003,,,,
1504,138,0.0,6,0,0.0003,,,,
1520,139,1.0,16,0,0.0003,,,,
1536,140,1.0,16,0,0.0003,,,,
1542,141,0.0,6,0,0.0003,,,,
1548,142,0.0,6,0,0.0003,,,,
1574,143,2.0,26,0,0.0003,,,,
1580,144,0.0,6,0,0.0003,,,,
1586,145,0.0,6,0,0.0003,,,,
1592,146,0.0,6,0,0.0003,,,,
1598,147,0.0,6,0,0.0003,,,,
1614,148,1.0,16,0,0.0003,,,,
1630,149,1.0,16,0,0.0003,,,,
1636,150,0.0,6,0,0.0003,,,,
1642,151,0.0,6,0,0.0003,,,,
1648,152,0.0,6,0,0.0003,,,,
1676,153,2.0,28,0,0.0003,,,,
