global_step,episode,episode_return,episode_length,epsilon,loss,mean_q_value
15,1,15.0,15,0.9998226666666666,,
33,2,18.0,18,0.9995946666666666,,
74,3,41.0,41,0.9990753333333333,,
96,4,22.0,22,0.9987966666666667,,
123,5,27.0,27,0.9984546666666667,,
141,6,18.0,18,0.9982266666666667,,
152,7,11.0,11,0.9980873333333333,,
163,8,11.0,11,0.997948,,
202,9,39.0,39,0.997454,,
213,10,11.0,11,0.9973146666666667,,
228,11,15.0,15,0.9971246666666667,,
238,12,10.0,10,0.996998,,
251,13,13.0,13,0.9968333333333333,,
270,14,19.0,19,0.9965926666666667,,
293,15,23.0,23,0.9963013333333334,,
304,16,11.0,11,0.996162,,
319,17,15.0,15,0.995972,,
347,18,28.0,28,0.9956173333333334,,
375,19,28.0,28,0.9952626666666666,,
392,20,17.0,17,0.9950473333333333,,
408,21,16.0,16,0.9948446666666667,,
424,22,16.0,16,0.994642,,
453,23,29.0,29,0.9942746666666666,,
479,24,26.0,26,0.9939453333333333,,
492,25,13.0,13,0.9937806666666666,,
513,26,21.0,21,0.9935146666666667,,
523,27,10.0,10,0.993388,,
579,28,56.0,56,0.9926786666666667,,
601,29,22.0,22,0.9924,,
614,30,13.0,13,0.9922353333333334,,
633,31,19.0,19,0.9919946666666667,,
662,32,29.0,29,0.9916273333333333,,
674,33,12.0,12,0.9914753333333334,,
689,34,15.0,15,0.9912853333333334,,
706,35,17.0,17,0.99107,,
747,36,41.0,41,0.9905506666666667,,
787,37,40.0,40,0.990044,,
809,38,22.0,22,0.9897653333333334,,
823,39,14.0,14,0.989588,,
852,40,29.0,29,0.9892206666666666,,
865,41,13.0,13,0.989056,,
885,42,20.0,20,0.9888026666666667,,
897,43,12.0,12,0.9886506666666667,,
909,44,12.0,12,0.9884986666666666,,
923,45,14.0,14,0.9883213333333334,,
958,46,35.0,35,0.987878,,
978,47,20.0,20,0.9876246666666667,,
1017,48,39.0,39,0.9871306666666667,0.12145420908927917,0.5581020712852478
1049,49,32.0,32,0.9867253333333333,0.008529170416295528,0.9462369680404663
1072,50,23.0,23,0.986434,0.0017951169284060597,1.032508373260498
1119,51,47.0,47,0.9858386666666666,0.00020711116667371243,1.0275466442108154
1170,52,51.0,51,0.9851926666666667,6.227155972737819e-05,1.0206245183944702
1194,53,24.0,24,0.9848886666666666,0.00014426751295104623,1.0263845920562744
1208,54,14.0,14,0.9847113333333334,6.694875628454611e-05,1.0237375497817993
1227,55,19.0,19,0.9844706666666667,5.1737104513449594e-05,1.0223095417022705
1247,56,20.0,20,0.9842173333333333,6.175315502332523e-05,1.0281262397766113
1259,57,12.0,12,0.9840653333333333,0.17002682387828827,1.444808006286621
1278,58,19.0,19,0.9838246666666667,0.03691483289003372,1.8271132707595825
1289,59,11.0,11,0.9836853333333333,0.019278375431895256,2.030905246734619
1301,60,12.0,12,0.9835333333333334,0.017398908734321594,2.027215003967285
1327,61,26.0,26,0.983204,0.016920093446969986,1.9675089120864868
1360,62,33.0,33,0.982786,0.012050263583660126,1.993272304534912
1389,63,29.0,29,0.9824186666666667,0.01763211563229561,1.9574179649353027
1404,64,15.0,15,0.9822286666666666,0.01152694784104824,1.987169623374939
1416,65,12.0,12,0.9820766666666667,0.007815927267074585,1.9935851097106934
1428,66,12.0,12,0.9819246666666667,0.015077389776706696,1.97999906539917
1447,67,19.0,19,0.981684,0.011832347139716148,1.9703009128570557
1495,68,48.0,48,0.981076,0.018995245918631554,1.9527475833892822
1525,69,30.0,30,0.980696,0.07718372344970703,2.6962778568267822
1553,70,28.0,28,0.9803413333333333,0.029536180198192596,2.9114279747009277
1569,71,16.0,16,0.9801386666666667,0.04174794629216194,2.9153740406036377
1587,72,18.0,18,0.9799106666666667,0.024530760943889618,2.8928709030151367
1617,73,30.0,30,0.9795306666666667,0.007308739237487316,2.9219751358032227
1652,74,35.0,35,0.9790873333333333,0.03736259043216705,2.8997459411621094
1670,75,18.0,18,0.9788593333333333,0.04390299320220947,2.954251289367676
1688,76,18.0,18,0.9786313333333333,0.028276074677705765,2.8493757247924805
1720,77,32.0,32,0.978226,0.029234472662210464,2.900829553604126
1739,78,19.0,19,0.9779853333333334,0.025292715057730675,2.9937186241149902
1753,79,14.0,14,0.977808,0.4446205198764801,2.9200053215026855
1779,80,26.0,26,0.9774786666666667,0.048626817762851715,3.9004292488098145
1821,81,42.0,42,0.9769466666666666,0.05635683238506317,3.7233433723449707
1838,82,17.0,17,0.9767313333333333,0.04313648119568825,3.8079166412353516
