global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
169,4,169,156.03953552246094,-0.00693152379244566,-5.219814980250703e-08,156.0464630126953,,,,False,0.6931471824645996,0.6931471824645996,1.0,1.0,1.0,0.0,1.0,11.604049682617188,-8.464564871246694e-08,11.604049682617188,nnknn_target_value_model,0,0,169,0,0,169,169,0,0,0,0,42.25,0,4,nnknn,169,nnknn,169,"[81, 88]",0.0,0.0,0.0
234,4,65,12.871723175048828,-0.006572008598595858,-0.00011955408263020217,12.878294944763184,,,,False,0.6452454924583435,0.693146824836731,0.9974538683891296,0.9970486760139465,0.9978593587875366,0.0,1.0,-1.663165807723999,2.567584722612537e-08,9.358394622802734,nnknn_target_value_model,0,0,23,0,0,23,65,0,0,0,0,16.25,0,4,nnknn,192,nnknn,234,"[91, 101]",-0.000499908986967057,-4.682880899053998e-05,0.0004999572411179543
319,4,85,29.760530471801758,-0.006575931794941425,-0.00012118430458940566,29.767107009887695,29.724763870239258,0.38083988428115845,10.689624786376953,True,0.6454747915267944,0.6931465864181519,0.996504008769989,0.9959719777107239,0.9970359802246094,1.1097919383473709e-07,1.0,1.3158600330352783,1.542708538693205e-08,12.018776893615723,nnknn_target_value_model,0,0,49,0,0,49,85,75,0,0,0,21.25,0,4,nnknn,241,nnknn,244,"[114, 127]",-0.00099791563116014,-6.137804302852601e-05,0.0009947833605110645
428,4,109,38.87397384643555,-0.006576646119356155,-0.00019534793682396412,38.880550384521484,,,,False,0.6381298303604126,0.6931459903717041,0.9952753782272339,0.9945913553237915,0.9959593415260315,2.624245780680212e-07,1.0,2.3604543209075928,-4.3746528177734945e-08,14.032648086547852,nnknn_target_value_model,0,0,65,65,0,65,109,68,35,0,0,27.25,0,4,nnknn,241,nnknn,250,"[105, 136]",-0.00031914905412122607,0.00015821629494894296,0.0013952032895758748
516,4,88,21.390411376953125,-0.0065171862952411175,-1.8815424482454546e-05,21.396928787231445,21.3477725982666,0.6363282203674316,13.576388359069824,True,0.649837076663971,0.693145751953125,0.9940276741981506,0.9934766888618469,0.9945786595344543,1.8809411983511382e-07,1.0,-0.9594983458518982,-1.015988271291235e-08,12.645458221435547,nnknn_target_value_model,0,0,34,26,0,34,88,55,33,0,0,22.0,0,4,nnknn,249,nnknn,250,"[112, 137]",-0.0004997729556635022,0.0001867306709755212,0.001895071705803275
603,4,87,33.8552131652832,-0.007053812965750694,-0.000797643035184592,33.862266540527344,,,,False,0.6256170272827148,0.6931439638137817,0.9929193258285522,0.9923746585845947,0.9934639930725098,2.7192544393983553e-07,1.0,0.8197309374809265,2.740443427740047e-09,13.333889961242676,nnknn_target_value_model,0,0,40,39,0,40,87,51,36,0,0,21.75,0,4,nnknn,250,nnknn,250,"[109, 141]",-0.0004427565145306289,0.00028848068905062973,0.002347956644371152
736,4,133,81.57526397705078,-0.006155085749924183,-0.00022788872593082488,81.5814208984375,,,,False,0.5927197337150574,0.6931406855583191,0.9915260076522827,0.9906899929046631,0.9923620223999023,3.346620189859095e-07,1.0,3.482053279876709,5.377862599686978e-09,17.873638153076172,nnknn_target_value_model,0,0,81,71,10,81,133,65,68,0,0,33.25,0,4,nnknn,250,nnknn,250,"[115, 135]",0.0,0.0003189058625139296,0.0021851849742233753
870,4,134,63.61542892456055,-0.006816151086241007,-0.0007993369945324957,63.62224578857422,63.473167419433594,0.5090024471282959,18.58225440979004,True,0.6016814112663269,0.6931387186050415,0.9898350238800049,0.9889926910400391,0.9906773567199707,3.154241596803331e-07,1.0,1.508907675743103,-1.1565080448860954e-08,20.114530563354492,nnknn_target_value_model,0,0,73,64,9,73,134,46,88,0,0,33.5,0,4,nnknn,250,nnknn,250,"[127, 123]",0.0,0.0003655175678431988,0.002146441023796797
1010,4,140,41.411441802978516,-0.006633959244936705,-0.0005899080424569547,41.41807556152344,,,,False,0.6044051051139832,0.6931357383728027,0.9880996942520142,0.9872193336486816,0.9889799952507019,3.3888341022247914e-07,1.0,1.621088981628418,1.4475413756542821e-08,17.279441833496094,nnknn_target_value_model,0,0,91,50,41,91,140,22,118,0,0,35.0,0,4,nnknn,250,nnknn,250,"[121, 129]",0.0,0.0004136048082727939,0.002183712087571621
1086,4,76,38.36452865600586,-0.007638466544449329,-0.002719297306612134,38.37216567993164,37.80824661254883,0.47057998180389404,15.47003173828125,True,0.4919169545173645,0.6931153535842896,0.9867317080497742,0.9862566590309143,0.9872066378593445,4.380342772947188e-07,1.0,-3.8847134113311768,-4.078212612057541e-08,11.704408645629883,nnknn_target_value_model,0,0,14,26,0,14,76,42,34,0,0,19.0,0,4,nnknn,238,nnknn,250,"[117, 121]",-0.00049947778461501,0.00044767832150682807,0.0025730638299137354
