global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
157,actor,capacity_insert,39,2,100,"[57, 43]",0.0,0.00010985654807882383,0.000499968824442476
157,critic,capacity_insert,24,33,100,,0.0,0.00012999988393858075,0.0005000000237487257
223,actor,capacity_insert,20,0,97,"[50, 47]",-0.0004996940260753036,9.142950875684619e-05,0.0009998067980632186
223,critic,capacity_insert,25,41,100,,0.0,0.0003499998420011252,0.0009999999310821295
315,actor,capacity_insert,45,11,100,"[45, 55]",0.0,0.0002441760152578354,0.0014989322517067194
315,critic,capacity_insert,24,68,100,,0.0,0.0004199997056275606,0.0014999997802078724
390,actor,capacity_insert,30,0,100,"[47, 53]",-0.0004986353451386094,0.00026773568242788315,0.0019917383324354887
390,critic,capacity_insert,26,49,100,,0.0,0.0005349994171410799,0.0019999993965029716
479,actor,capacity_insert,39,9,100,"[47, 53]",0.0,0.00036297336919233203,0.0024915519170463085
479,critic,capacity_insert,23,66,100,,0.0,0.0006799994152970612,0.0024999978486448526
560,actor,capacity_insert,40,2,100,"[59, 41]",0.0,0.00037585521931760013,0.0019920633640140295
560,critic,capacity_insert,26,55,100,,0.0,0.0007149986340664327,0.002499999012798071
644,actor,capacity_insert,31,15,100,"[51, 49]",0.0,0.0004337815917097032,0.002491951687261462
644,critic,capacity_insert,19,65,100,,0.0,0.0007600001408718526,0.002999998861923814
709,actor,capacity_insert,35,0,98,"[43, 55]",0.0,0.0005066986195743084,0.0029916148632764816
709,critic,capacity_insert,17,48,100,,0.0,0.0007400005124509335,0.0034999987110495567
803,actor,capacity_insert,26,26,100,"[47, 53]",0.0,0.0004992263857275248,0.002492503961548209
803,critic,capacity_insert,20,74,100,,0.0,0.0008500003605149686,0.003999998793005943
939,actor,capacity_insert,26,69,100,"[47, 53]",0.0,0.0005525910528376698,0.001992795616388321
939,critic,capacity_insert,26,110,100,,0.0,0.0008650002419017255,0.0044999984093010426
1004,actor,capacity_insert,15,0,99,"[47, 52]",-0.0004995120107196271,0.00048132409574463964,0.002491823397576809
1004,critic,capacity_insert,19,46,100,,0.0,0.0009200002532452345,0.003999998793005943
1004,actor,scheduled_batch_boundary,5,0,94,"[44, 50]",-0.0004991525784134865,0.0005334886373020709,0.002491823397576809
1094,actor,capacity_insert,35,12,100,"[59, 41]",0.0,0.0006254605832509696,0.002990329172462225
1094,critic,capacity_insert,18,72,100,,0.0,0.0010100002400577068,0.00449999887496233
1218,actor,capacity_insert,17,67,100,"[55, 45]",0.0,0.0006724262493662536,0.0024987803772091866
1218,critic,capacity_insert,15,109,100,,0.0,0.001075000036507845,0.004999998956918716
1294,actor,capacity_insert,18,16,100,"[51, 49]",0.0,0.0007623613346368074,0.0029962402768433094
1294,critic,capacity_insert,12,64,100,,0.0,0.0011249934323132038,0.004499999340623617
1373,actor,capacity_insert,22,11,100,"[52, 48]",0.0,0.0007678109686821699,0.0034960051998496056
1373,critic,capacity_insert,10,69,100,,0.0,0.0010949951829388738,0.00400000112131238
1457,actor,capacity_insert,15,23,100,"[56, 44]",0.0,0.0008188951760530472,0.0029960256069898605
1457,critic,capacity_insert,19,65,100,,0.0,0.0011500007240101695,0.004500000737607479
1518,actor,capacity_insert,14,7,100,"[54, 46]",0.0,0.0008503712015226483,0.0028034686110913754
1518,critic,capacity_insert,18,43,100,,0.0,0.0011450008023530245,0.005000000353902578
1626,actor,capacity_insert,19,43,100,"[53, 47]",0.0,0.0009166973759420216,0.00330344308167696
1626,critic,capacity_insert,20,88,100,,0.0,0.0012100004823878407,0.004500000271946192
1731,actor,capacity_insert,26,47,100,"[50, 50]",0.0,0.000872375734616071,0.003803255967795849
1731,critic,capacity_insert,21,84,100,,0.0,0.0012549998937174678,0.004499922972172499
1801,actor,capacity_insert,16,5,100,"[50, 50]",0.0,0.00098120654001832,0.0033035180531442165
1801,critic,capacity_insert,13,57,100,,0.0,0.0013449977850541472,0.004500000271946192
