global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
2000,critic,capacity_insert,0,1500,500,,0.0,0.0,0.0
4000,critic,capacity_insert,73,1927,500,,0.0,0.00822020135819912,0.009999995119869709
5853,critic,capacity_insert,403,1450,500,,0.0,0.002139028860256076,0.019907159730792046
7853,critic,capacity_insert,59,1941,500,,0.0,0.007242801133543253,0.019999999552965164
9732,critic,capacity_insert,167,1712,500,,0.0,0.006499997805804014,0.020000001415610313
9732,actor,scheduled_batch_boundary,2,0,37,"[9, 13, 15]",-0.019749172031879425,-0.00011493718920974061,0.020010855048894882
11732,critic,capacity_insert,129,1871,500,,0.0,0.009079997427761555,0.02999998815357685
11732,actor,scheduled_batch_boundary,3,0,41,"[11, 13, 17]",-0.02493283525109291,0.0017740351613610983,0.030010610818862915
13732,critic,capacity_insert,77,1923,500,,0.0,0.010719997808337212,0.029999997466802597
13732,actor,scheduled_batch_boundary,3,0,41,"[12, 12, 17]",-0.01999647542834282,0.0038622550200670958,0.04000912234187126
15732,critic,capacity_insert,88,1912,500,,0.0,0.013979987241327763,0.03999999538064003
15732,actor,scheduled_batch_boundary,3,0,43,"[12, 13, 18]",-0.019999802112579346,0.00569828599691391,0.05000185966491699
17732,critic,capacity_insert,121,1879,500,,0.0,0.014739994890987873,0.04999999329447746
17732,actor,scheduled_batch_boundary,3,0,46,"[16, 14, 16]",-0.019999798387289047,0.0077037266455590725,0.05992657691240311
19732,critic,capacity_insert,53,1947,500,,0.0,0.015019998885691166,0.04999999329447746
19732,actor,scheduled_batch_boundary,3,0,47,"[17, 14, 16]",-0.01000063493847847,0.009027652442455292,0.0699256882071495
21732,critic,capacity_insert,36,1964,500,,0.0,0.014939782209694386,0.04999997839331627
21732,actor,scheduled_batch_boundary,3,0,48,"[15, 15, 18]",-0.019996054470539093,0.009306749328970909,0.07992381602525711
23732,critic,capacity_insert,65,1935,500,,0.0,0.014759790152311325,0.05999990925192833
23732,actor,scheduled_batch_boundary,3,0,51,"[16, 13, 22]",-0.010077303275465965,0.008736888878047466,0.08985443413257599
25732,critic,capacity_insert,59,1941,500,,0.0,0.016619786620140076,0.0599999837577343
25732,actor,scheduled_batch_boundary,3,0,50,"[14, 13, 23]",-0.009997718036174774,0.008493741974234581,0.08013039827346802
27732,critic,capacity_insert,49,1951,500,,0.0,0.016419777646660805,0.06999990344047546
27732,actor,scheduled_batch_boundary,3,0,50,"[13, 15, 22]",-0.009999558329582214,0.006716690957546234,0.07043295353651047
29732,critic,capacity_insert,92,1908,500,,0.0,0.017359983175992966,0.0599999837577343
29732,actor,scheduled_batch_boundary,3,0,56,"[12, 22, 22]",-0.012488641776144505,0.006499690003693104,0.06077573448419571
31732,critic,capacity_insert,74,1926,500,,0.0,0.018879976123571396,0.06999996304512024
31732,actor,scheduled_batch_boundary,3,0,56,"[11, 23, 22]",-0.02229234017431736,0.006632276810705662,0.05077686533331871
33732,critic,capacity_insert,77,1923,500,,0.0,0.020479969680309296,0.06999997049570084
33732,actor,scheduled_batch_boundary,4,0,63,"[15, 27, 21]",-0.019999707117676735,0.007709239609539509,0.04805251583456993
35732,critic,capacity_insert,46,1954,500,,0.0,0.021779965609312057,0.06999970972537994
35732,actor,scheduled_batch_boundary,4,0,66,"[18, 26, 22]",-0.029312556609511375,0.006978132296353579,0.051296066492795944
37732,critic,capacity_insert,52,1948,500,,0.0,0.021659953519701958,0.06999032944440842
37732,actor,scheduled_batch_boundary,4,0,72,"[19, 27, 26]",-0.019999640062451363,0.006610213313251734,0.059910230338573456
39627,critic,capacity_insert,58,1837,500,,0.0,0.023359952494502068,0.06999974697828293
39627,actor,scheduled_batch_boundary,8,0,137,"[42, 43, 52]",-0.010000460781157017,0.004043824505060911,0.05999762937426567
41503,critic,capacity_insert,63,1813,500,,0.0,0.025239959359169006,0.0599999874830246
41503,actor,scheduled_batch_boundary,10,0,191,"[56, 67, 68]",-0.01818629540503025,0.003451250959187746,0.06790299713611603
43503,critic,capacity_insert,58,1942,500,,0.0,0.028619958087801933,0.06999998539686203
43503,actor,scheduled_batch_boundary,11,0,200,"[63, 69, 68]",-0.019998785108327866,0.0036967305932193995,0.07790184020996094
44939,critic,capacity_insert,66,1370,500,,0.0,0.03175995126366615,0.07999998331069946
44939,actor,scheduled_batch_boundary,19,0,349,"[109, 125, 115]",-0.01999836228787899,0.003235043492168188,0.08790162950754166
46574,critic,capacity_insert,56,1579,500,,0.0,0.034019894897937775,0.0899999812245369
46574,actor,scheduled_batch_boundary,24,0,448,"[163, 153, 132]",-0.019971666857600212,0.003504757070913911,0.0779019147157669
47964,actor,capacity_insert,149,0,494,"[194, 150, 150]",-0.009981787763535976,0.006956696510314941,0.07991643995046616
47964,critic,capacity_insert,71,1319,500,,0.0,0.03663989156484604,0.09999997913837433
47964,actor,scheduled_batch_boundary,25,0,469,"[190, 140, 139]",-1.287795612370246e-06,0.007494444493204355,0.07991643995046616
49225,actor,capacity_insert,150,0,492,"[226, 128, 138]",-3.568604597603553e-06,0.01017336267977953,0.08991450071334839
49225,critic,capacity_insert,60,1201,500,,0.0,0.038659896701574326,0.10999996960163116
49225,actor,scheduled_batch_boundary,20,0,472,"[219, 120, 133]",0.0,0.010604478418827057,0.08991450071334839
50260,actor,capacity_insert,150,0,498,"[207, 115, 176]",-7.130204693339692e-08,0.012147720903158188,0.09991434216499329
50260,critic,capacity_insert,56,979,500,,0.0,0.03887990489602089,0.10999996215105057
