global_step,case_store,source,cases_pruned,cases_replaced,case_entries,action_counts,bias_min,bias_mean,bias_max
1010,actor,scheduled_batch_boundary,33,0,609,"[303, 306]",-0.002077198587357998,-7.711341822869144e-06,0.0027633975259959698
1010,critic,scheduled_batch_boundary,51,0,959,,-0.0015018089907243848,0.00011367638944648206,0.00318252039141953
1590,critic,capacity_insert,75,0,1464,,-0.001969078788533807,0.0002621712628751993,0.0047513884492218494
1686,critic,capacity_insert,75,0,1485,,-0.0014300019247457385,0.000353192473994568,0.0047513884492218494
1764,critic,capacity_insert,75,0,1488,,-0.0012001637369394302,0.00043163151713088155,0.0052474732510745525
1826,critic,capacity_insert,75,0,1475,,-0.000991094158962369,0.0004994088667444885,0.005747472867369652
1914,critic,capacity_insert,75,0,1488,,-0.00073691934812814,0.0005387321580201387,0.006041874177753925
2000,critic,capacity_insert,75,0,1499,,-0.0005808686837553978,0.0005852248286828399,0.006541874259710312
2000,actor,scheduled_batch_boundary,50,0,947,"[473, 474]",-0.0028895263094455004,0.00024747432325966656,0.006516352295875549
2000,critic,scheduled_batch_boundary,74,0,1425,,-0.0004999995580874383,0.0006419711280614138,0.006541874259710312
2097,critic,capacity_insert,74,0,1448,,-0.0004999997327104211,0.0006618421175517142,0.006747470237314701
2156,critic,capacity_insert,75,0,1432,,-0.0004999990342184901,0.000718439172487706,0.006751378066837788
2253,critic,capacity_insert,75,0,1454,,-0.0004999988595955074,0.0007434712024405599,0.00725137535482645
2338,critic,capacity_insert,75,0,1464,,-0.0004999960074201226,0.0007744182948954403,0.007247469387948513
2430,critic,capacity_insert,75,0,1481,,-0.0004999957163818181,0.000800621637608856,0.007747468538582325
2508,critic,capacity_insert,75,0,1484,,-0.0004999926895834506,0.0008254209533333778,0.007747468538582325
2594,critic,capacity_insert,75,0,1495,,-0.0004999945522285998,0.0008487380691803992,0.008247468620538712
2697,critic,capacity_insert,150,0,1448,,-0.00024681113427504897,0.000933503732085228,0.008247468620538712
2782,critic,capacity_insert,75,0,1458,,-0.000243658316321671,0.000959278317168355,0.008247468620538712
2867,critic,capacity_insert,75,0,1468,,-0.0001413867576047778,0.0009750716271810234,0.008247468620538712
2936,critic,capacity_insert,75,0,1462,,-2.153683453798294e-09,0.0010114579927176237,0.008747467771172523
3021,critic,capacity_insert,75,0,1472,,-1.4551915228366852e-08,0.0010256001260131598,0.009247466921806335
3021,actor,scheduled_batch_boundary,72,0,1352,"[693, 659]",-0.003165049944072962,0.0004947760025970638,0.009282736107707024
3021,critic,scheduled_batch_boundary,39,0,1433,,0.0,0.0010535124456509948,0.009247466921806335
3144,critic,capacity_insert,75,0,1481,,-0.00037206121487542987,0.0010718548437580466,0.009247466921806335
3263,critic,capacity_insert,124,0,1476,,0.0,0.0011159577406942844,0.009747467003762722
3348,critic,capacity_insert,68,0,1493,,0.0,0.0011171569349244237,0.009375039488077164
3422,actor,capacity_insert,75,0,1460,"[750, 710]",-0.0026833945885300636,0.0007177466177381575,0.009521398693323135
3422,critic,capacity_insert,75,0,1492,,-2.357643097639084e-06,0.0011340522905811667,0.009375039488077164
3500,critic,capacity_insert,75,0,1495,,-5.0640664994716644e-09,0.0011575237149372697,0.009375039488077164
3578,actor,capacity_insert,75,0,1442,"[752, 690]",-0.00187516282312572,0.0008776327595114708,0.009785579517483711
3578,critic,capacity_insert,75,0,1498,,-5.238689482212067e-10,0.0011854547774419188,0.009375039488077164
3644,critic,capacity_insert,48,16,1500,,0.0,0.0012105704518035054,0.00987503957003355
3741,actor,capacity_insert,75,0,1438,"[751, 687]",-0.001463271793909371,0.000984703074209392,0.0097171226516366
3741,critic,capacity_insert,75,22,1500,,0.0,0.0012310051824897528,0.010375038720667362
3825,critic,capacity_insert,80,4,1500,,0.0,0.001255585695616901,0.010375038720667362
3945,actor,capacity_insert,75,0,1481,"[776, 705]",-0.0011848395224660635,0.0010435439180582762,0.009977879002690315
3945,critic,capacity_insert,97,23,1500,,0.0,0.0012694570468738675,0.010875036008656025
4045,actor,capacity_insert,75,0,1470,"[775, 695]",-0.0008795688627287745,0.0011212758254259825,0.010477411560714245
4045,critic,capacity_insert,105,0,1495,,0.0,0.0013012518174946308,0.011375035159289837
4045,actor,scheduled_batch_boundary,74,0,1396,"[742, 654]",-0.0006079929298721254,0.0012219386408105493,0.010477411560714245
4136,critic,capacity_insert,80,6,1500,,0.0,0.0013268855400383472,0.011875035241246223
4215,critic,capacity_insert,66,13,1500,,0.0,0.0013570041628554463,0.011875035241246223
4316,actor,capacity_insert,75,0,1446,"[759, 687]",-0.000944384140893817,0.0012738796649500728,0.010447355918586254
4316,critic,capacity_insert,84,17,1500,,0.0,0.0013781016459688544,0.012375034391880035
4401,critic,capacity_insert,59,26,1500,,0.0,0.0014039033558219671,0.012875034473836422
4506,actor,capacity_insert,75,0,1471,"[778, 693]",-0.0007145767449401319,0.0013492753496393561,0.010013421066105366
4506,critic,capacity_insert,92,13,1500,,0.0,0.0014121406711637974,0.012875034473836422
4595,actor,capacity_insert,75,0,1438,"[777, 661]",-0.000499863876029849,0.0014247078215703368,0.01051336620002985
4595,critic,capacity_insert,73,16,1500,,0.0,0.0014389640418812633,0.012375048361718655
4678,critic,capacity_insert,55,28,1500,,0.0,0.001475654891692102,0.012875048443675041
4800,actor,capacity_insert,75,0,1485,"[793, 692]",-0.0005002244142815471,0.001395922270603478,0.010569488629698753
4800,critic,capacity_insert,68,54,1500,,0.0,0.0014807498082518578,0.012875048443675041
4913,actor,capacity_insert,75,0,1486,"[798, 688]",-0.0004887668183073401,0.0014473170740529895,0.01080414094030857
4913,critic,capacity_insert,93,20,1500,,0.0,0.0015087045030668378,0.012875048443675041
5011,actor,capacity_insert,75,0,1461,"[782, 679]",-0.00036693760193884373,0.001502343686297536,0.011304096318781376
5011,critic,capacity_insert,76,22,1500,,0.0,0.0015394601505249739,0.013375045731663704
5011,actor,scheduled_batch_boundary,73,0,1388,"[743, 645]",-4.606400761986151e-05,0.0015939659206196666,0.011304096318781376
5143,critic,capacity_insert,81,51,1500,,0.0,0.0015643639490008354,0.013875044882297516
5227,actor,capacity_insert,75,0,1438,"[780, 658]",-0.00039060841663740575,0.001579653238877654,0.010316365398466587
5227,critic,capacity_insert,43,40,1500,,0.0,0.0015812289202585816,0.013875044882297516
5318,critic,capacity_insert,64,27,1500,,0.0,0.00160261953715235,0.013375045731663704
5426,actor,capacity_insert,75,0,1475,"[785, 690]",-0.00037189581780694425,0.0016156508354470134,0.010622767731547356
5426,critic,capacity_insert,72,36,1500,,0.0,0.0016197528457269073,0.013375045731663704
5571,actor,capacity_insert,75,0,1496,"[792, 704]",-0.0003390134952496737,0.0016353976679965854,0.010559815913438797
5571,critic,capacity_insert,82,63,1500,,0.0,0.0016316833207383752,0.013375045731663704
5717,actor,capacity_insert,115,0,1478,"[794, 684]",0.0,0.0016786586493253708,0.010497961193323135
5717,critic,capacity_insert,84,62,1500,,0.0,0.001649143174290657,0.013375045731663704
5846,actor,capacity_insert,39,23,1500,"[807, 693]",0.0,0.0016619202215224504,0.010435768403112888
5846,critic,capacity_insert,80,49,1500,,0.0,0.0016692315693944693,0.012875046581029892
5935,actor,capacity_insert,38,10,1500,"[809, 691]",0.0,0.0016757957637310028,0.010374695062637329
5935,critic,capacity_insert,63,26,1500,,0.0,0.0016906544333323836,0.012875046581029892
6018,actor,capacity_insert,48,0,1475,"[804, 671]",0.0,0.001702263019979,0.010874593630433083
6018,critic,capacity_insert,54,29,1500,,0.0,0.0017151545034721494,0.012875046581029892
6153,actor,capacity_insert,55,6,1500,"[816, 684]",0.0,0.001693991362117231,0.01081034168601036
6153,critic,capacity_insert,82,53,1500,,0.0,0.0017379578202962875,0.012875046581029892
6244,actor,capacity_insert,37,5,1500,"[817, 683]",0.0,0.0016937942709773779,0.010747351683676243
6244,critic,capacity_insert,47,44,1500,,0.0,0.0017623902531340718,0.013375046662986279
6357,actor,capacity_insert,49,12,1500,"[806, 694]",0.0,0.001714539946988225,0.010684682987630367
6357,critic,capacity_insert,72,41,1500,,0.0,0.0017810446443036199,0.012875046581029892
