global_step,episodes,samples,loss,actor_loss,policy_loss,critic_optimization_mse,critic_train_mse,critic_train_explained_variance,critic_train_value_mean,critic_train_diagnostics_computed,entropy,behavior_entropy,mean_behavior_epsilon,min_behavior_epsilon,max_behavior_epsilon,bias_loss,mean_reward,mean_advantage,mean_normalized_advantage,value_target_mean,bootstrap_value_source,partial_rollout_segments,partial_rollout_samples,actor_cases_added,actor_cases_pruned,actor_cases_replaced,actor_positive_advantage_samples,critic_cases_added,critic_cases_pruned,critic_cases_replaced,critic_label_updates,critic_label_update_samples,mean_episode_return,reward_varying_episodes,reward_checked_episodes,actor_type,case_entries,critic_type,critic_case_entries,action_counts,bias_min,bias_mean,bias_max
2000,4,2000,268.9029235839844,-0.03133099898695946,-0.020344875752925873,268.93426513671875,,,,False,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-16.275400161743164,-0.01851871982216835,-16.275400161743164,nnknn_target_value_model,0,0,0,0,0,0,2000,0,1500,0,0,-500.0,0,4,nnknn,0,nnknn,500,"[0, 0, 0]",,,
4000,4,2000,188.91534423828125,-0.02522055245935917,-0.014234429225325584,188.94056701660156,,,,False,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-13.626531600952148,-0.01295673381537199,-29.88011932373047,nnknn_target_value_model,0,0,0,0,0,0,2000,67,1933,0,0,-500.0,0,4,nnknn,0,nnknn,500,"[0, 0, 0]",,,
6000,4,2000,182.4337921142578,-0.019445642828941345,-0.008459520526230335,182.45323181152344,182.21426391601562,-0.2216576337814331,-18.11294174194336,True,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-13.348739624023438,-0.007700182963162661,-31.457883834838867,nnknn_target_value_model,0,0,0,0,0,0,2000,296,1704,0,0,-500.0,0,4,nnknn,0,nnknn,500,"[0, 0, 0]",,,
8000,4,2000,174.10858154296875,-0.010985637083649635,4.863739491156593e-07,174.11956787109375,,,,False,1.0986123085021973,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-12.682670593261719,4.4918061803400633e-07,-36.83955383300781,nnknn_target_value_model,0,0,10,0,0,10,2000,170,1830,0,0,-500.0,0,4,nnknn,10,nnknn,500,"[4, 3, 3]",0.0,0.0,0.0
10000,4,2000,125.35225677490234,-0.010498294606804848,-0.00046653844765387475,125.36275482177734,125.13436126708984,-1.211007833480835,-32.43899154663086,True,1.0031756162643433,1.0986123085021973,1.0,1.0,1.0,0.0,-1.0,-10.985145568847656,-0.000424660713179037,-43.41520690917969,nnknn_target_value_model,0,0,1,0,0,1,2000,48,1952,0,0,-500.0,0,4,nnknn,11,nnknn,500,"[4, 3, 4]",-0.0004999875673092902,-0.00018174359865952283,0.0004999873344786465
12000,4,2000,121.37698364257812,-0.010250820778310299,-0.00023418237105943263,121.38723754882812,,,,False,1.0016639232635498,1.0986123085021973,1.0,1.0,1.0,2.27188806434242e-07,-1.0,-10.779006004333496,-0.00021316147467587143,-44.84861755371094,nnknn_target_value_model,0,0,2,0,0,2,2000,154,1846,0,0,-500.0,0,4,nnknn,13,nnknn,500,"[5, 4, 4]",-0.0010006052907556295,-0.0002745784295257181,0.0010002015624195337
14000,4,2000,112.58898162841797,-0.01027462724596262,2.999305763751181e-07,112.59925842285156,,,,False,1.0274927616119385,1.0986123085021973,1.0,1.0,1.0,6.845872349003912e-07,-1.0,-10.191494941711426,2.737045292633411e-07,-48.25815200805664,nnknn_target_value_model,0,0,6,0,0,6,2000,101,1899,0,0,-500.0,0,4,nnknn,19,nnknn,500,"[8, 5, 6]",-0.0014875485794618726,-0.00024130957899615169,0.0014981768326833844
16000,4,2000,98.75011444091797,-0.009884471073746681,-0.0,98.76000213623047,98.50172424316406,-0.5801706314086914,-41.00362777709961,True,0.9884471297264099,1.0986123085021973,1.0,1.0,1.0,1.0402366115158657e-06,-1.0,-9.727025985717773,2.3841859597695247e-09,-50.715763092041016,nnknn_target_value_model,0,0,0,0,0,0,2000,55,1945,0,0,-500.0,0,4,nnknn,19,nnknn,500,"[8, 5, 6]",-0.0019800588488578796,-0.0003435302642174065,0.0019949052948504686
18000,4,2000,90.7033462524414,-0.010347623378038406,-0.0006349306204356253,90.71369171142578,,,,False,0.9712692499160767,1.0986123085021973,1.0,1.0,1.0,1.7312707996097743e-06,-1.0,-9.35879135131836,-0.0005779361817985773,-52.68268585205078,nnknn_target_value_model,0,0,2,0,0,2,2000,57,1943,0,0,-500.0,0,4,nnknn,21,nnknn,500,"[8, 7, 6]",-0.002480094088241458,-0.00037851030356250703,0.00248806644231081
20000,4,2000,83.31788635253906,-0.010679124854505062,-0.000539927976205945,83.32856750488281,83.15274810791016,-0.9025560617446899,-45.426448822021484,True,1.013919711112976,1.0986123085021973,1.0,1.0,1.0,2.4101557301037246e-06,-1.0,-8.96183967590332,-0.0004914694000035524,-54.38421630859375,nnknn_target_value_model,0,0,2,0,0,2,2000,47,1953,0,0,-500.0,0,4,nnknn,23,nnknn,500,"[9, 7, 7]",-0.002983327489346266,-0.0003990315890405327,0.0029824580997228622
